"ROI.name"	"ROI.id"	"point"	"x"	"y"
"988"	"C3"	66	5	443.526101339099	-274.478015080063
"989"	"C3"	66	6	452.821804658445	-268.650380469576
"990"	"C3"	66	7	475.125989365634	-261.677599796383
"991"	"C3"	66	8	491.231456172836	-250.97463081982
"992"	"C3"	66	9	496.176064315129	-256.186472781166
"993"	"C3"	66	10	509.822495648259	-281.246265863413
"994"	"C3"	66	11	521.037530191272	-293.025474289734
"995"	"C3"	66	12	522.034267415728	-305.465034732997
"996"	"C3"	66	13	513.755268667982	-303.310488272236
"997"	"C3"	66	14	502.750245402623	-319.123884464213
"998"	"C3"	66	15	484.0871302632	-327.941975523583
"999"	"C3"	66	16	461.124905875826	-343.10719332119
"1000"	"C3"	66	17	447.86173145477	-334.657383663538
"1001"	"C3"	66	18	437.50488658378	-338.5135787335
"1002"	"C3"	67	1	523.297222530508	-305.027670193643
"1003"	"C3"	67	2	522.164856618612	-292.517662093725
"1004"	"C3"	67	3	510.88246833868	-280.722334030498
"1005"	"C3"	67	4	497.279602974281	-255.815974123484
"1006"	"C3"	67	5	492.56429937001	-250.56574337743
"1007"	"C3"	67	6	513.084755797452	-258.021712029393
"1008"	"C3"	67	7	528.913247918088	-229.799437452993
"1009"	"C3"	67	8	525.057738247425	-216.419216814745
"1010"	"C3"	67	9	539.649274829089	-213.29584120639
"1011"	"C3"	67	10	558.176421261981	-214.073301924652
"1012"	"C3"	67	11	574.148675340557	-211.111209563164
"1013"	"C3"	67	12	583.80206180187	-219.814417832201
"1014"	"C3"	67	13	588.172677027298	-245.273024379994
"1015"	"C3"	67	14	588.137836239376	-252.716139602524
"1016"	"C3"	67	15	580.060006634099	-263.611014935681
"1017"	"C3"	67	16	567.265723275507	-266.957169796807
"1018"	"C3"	67	17	562.756895047437	-273.569513865112
"1019"	"C3"	67	18	562.847279306104	-300.056098487655
"1020"	"C3"	67	19	551.596214103647	-289.201747424338
"1021"	"C3"	67	20	536.910708289558	-289.502192032963
"1022"	"C3"	68	1	581.736919151336	-263.977726056695
"1023"	"C3"	68	2	589.105092310625	-252.843329334458
"1024"	"C3"	68	3	589.886781190251	-246.151428382513
"1025"	"C3"	68	4	584.976222354869	-219.33177228917
"1026"	"C3"	68	5	596.875503229924	-205.101686800732
"1027"	"C3"	68	6	615.610054991267	-198.01762930782
"1028"	"C3"	68	7	635.359589613208	-202.222650290689
"1029"	"C3"	68	8	665.068696528747	-217.80178126777
"1030"	"C3"	68	9	673.570440195858	-231.001101361535
"1031"	"C3"	68	10	674.09822360969	-245.319049377575
"1032"	"C3"	68	11	677.783182238198	-260.26438255901
"1033"	"C3"	68	12	675.090738657358	-272.958967544772
"1034"	"C3"	68	13	661.905424126565	-267.493830911
"1035"	"C3"	68	14	634.521991347222	-277.279547006379
"1036"	"C3"	68	15	632.021391338258	-288.120467404815
"1037"	"C3"	68	16	611.16935545335	-281.932568260356
"1038"	"C3"	68	17	601.383510042504	-283.924490561187
"1039"	"C3"	68	18	592.077338219083	-266.594573853616
"1040"	"C3"	69	1	632.924823319603	-288.288721546777
"1041"	"C3"	69	2	635.737472653014	-277.82802093954
"1042"	"C3"	69	3	661.799505181879	-269.041534932615
"1043"	"C3"	69	4	675.632870222552	-274.285189532054
"1044"	"C3"	69	5	688.84151793369	-288.702675668954
"1045"	"C3"	69	6	702.132168200523	-293.929150236151
"1046"	"C3"	69	7	719.423305144524	-284.990382502357
"1047"	"C3"	69	8	726.282601159862	-279.52419757285
"1048"	"C3"	69	9	728.373765694864	-321.713832547856
"1049"	"C3"	69	10	697.549898990437	-330.43315746802
"1050"	"C3"	69	11	692.34687119228	-324.501552625774
"1051"	"C3"	69	12	667.130557848786	-313.172452415013
"1052"	"C3"	69	13	659.113214551284	-314.2976986749
"1053"	"C3"	69	14	646.497262668506	-295.678273168521
"1054"	"C3"	70	1	729.504477671729	-321.523736443147
"1055"	"C3"	70	2	727.541770703848	-279.656438609829
"1056"	"C3"	70	3	757.451608461212	-289.033391032612
"1057"	"C3"	70	4	761.714086613258	-293.157650490721
"1058"	"C3"	70	5	770.125400480606	-310.994332220956
"1059"	"C3"	70	6	783.83021302371	-320.930984743037
"1060"	"C3"	70	7	795.42073473364	-325.246669500484
"1061"	"C3"	70	8	794.593508298204	-332.846790716517
"1062"	"C3"	70	9	785.198969722618	-334.534947301444
"1063"	"C3"	70	10	770.38323350728	-343.542421348519
"1064"	"C3"	70	11	761.09495570632	-333.320656337497
"1065"	"C3"	70	12	752.509091669438	-327.994743484297
"1066"	"C3"	71	1	771.392503913715	-385.891949329573
"1067"	"C3"	71	2	771.03087643762	-344.039218931225
"1068"	"C3"	71	3	785.48838067467	-335.362222974267
"1069"	"C3"	71	4	795.178188183317	-333.534471042072
"1070"	"C3"	71	5	796.305006193247	-325.336062889899
"1071"	"C3"	71	6	810.931533436906	-334.933676591987
"1072"	"C3"	71	7	825.450341193287	-353.117771418273
"1073"	"C3"	71	8	830.76768282812	-363.086035397262
"1074"	"C3"	71	9	831.657761709298	-387.797718276767
"1075"	"C3"	71	10	853.049108209168	-410.49276695261
"1076"	"C3"	71	11	841.715381263566	-422.699145961545
"1077"	"C3"	71	12	824.644758948886	-437.258521726079
"1078"	"C3"	71	13	800.482916506518	-418.589661283171
"1079"	"C3"	71	14	793.320116109783	-416.583303182448
"1080"	"C3"	71	15	781.606514697982	-398.200645474352
"1081"	"C3"	72	1	826.218577361726	-437.917370534005
"1082"	"C3"	72	2	838.055179824296	-444.711353584312
"1083"	"C3"	72	3	846.490316234433	-451.596892262834
"1084"	"C3"	72	4	853.247198922838	-461.258592878568
"1085"	"C3"	72	5	851.336815664167	-463.250526615274
"1086"	"C3"	72	6	852.472177490932	-469.259271025508
"1087"	"C3"	72	7	852.408232688503	-474.485751393329
"1088"	"C3"	72	8	875.048294046648	-486.928664339986
"1089"	"C3"	72	9	876.75051120395	-480.655293417845
"1090"	"C3"	72	10	871.044560718437	-470.617880073757
"1091"	"C3"	72	11	869.670073091499	-444.837102900069
"1092"	"C3"	72	12	874.880597613612	-433.329268168181
"1093"	"C3"	72	13	853.990709255055	-411.863887625906
"1094"	"C3"	72	14	842.92960089003	-423.428350897675
"1095"	"C3"	73	1	815.328858683274	-579.39089879551
"1096"	"C3"	73	2	854.550565642933	-573.599261605817
"1097"	"C3"	73	3	874.572271522314	-583.29951346034
"1098"	"C3"	73	4	866.316669773723	-607.073949353322
"1099"	"C3"	73	5	852.600022853674	-635.018921826562
"1100"	"C3"	73	6	823.091604514502	-644.999640042129
"1101"	"C3"	73	7	810.316329721803	-635.095121015681
"1102"	"C3"	73	8	816.690930352189	-615.836593623651
"1103"	"C3"	73	9	820.711961529119	-604.119743581806
"1104"	"C3"	74	1	824.334411980588	-646.062918273998
"1105"	"C3"	74	2	853.283017175424	-636.965622442533
"1106"	"C3"	74	3	885.016758635334	-672.3500722864
"1107"	"C3"	74	4	878.612874210961	-677.898616476061
"1108"	"C3"	74	5	874.02390406099	-711.616418581246
"1109"	"C3"	74	6	856.973768090544	-718.0124694539
"1110"	"C3"	74	7	843.696495460127	-734.720102558111
"1111"	"C3"	74	8	837.416612106206	-728.399885462367
"1112"	"C3"	74	9	816.982815866105	-729.181658220449
"1113"	"C3"	74	10	811.332670944095	-711.527550773529
"1114"	"C3"	74	11	806.646933768514	-685.46490963247
"1115"	"C3"	74	12	822.230658020758	-683.0893574684
"1116"	"C3"	74	13	830.836026717277	-669.5834831902
"1117"	"C2"	75	1	876.071552076146	-487.907999471318
"1118"	"C2"	75	2	877.539145131845	-482.651162693027
"1119"	"C2"	75	3	892.31565350547	-483.49951519657
"1120"	"C2"	75	4	914.703592552732	-496.848054531406
"1121"	"C2"	75	5	916.031241258378	-505.274894480134
"1122"	"C2"	75	6	915.274163586101	-516.618470437845
"1123"	"C2"	75	7	916.03905359596	-544.469077070359
"1124"	"C2"	75	8	917.601519360643	-560.614348814324
"1125"	"C2"	75	9	888.824287871573	-573.582936599396
"1126"	"C2"	75	10	876.605039662033	-582.263112904945
"1127"	"C2"	75	11	869.620508698733	-533.719050527476
"1128"	"C2"	75	12	877.904362219185	-507.252941244564
"1129"	"C3"	76	1	834.664927085838	-540.892682114868
"1130"	"C3"	76	2	831.603924446212	-514.836907644454
"1131"	"C3"	76	3	851.901512102189	-476.164745698441
"1132"	"C3"	76	4	874.268894774857	-488.49538616361
"1133"	"C3"	76	5	876.861006640771	-505.572783575926
"1134"	"C3"	76	6	868.831211471902	-532.679856768828
"1135"	"C3"	76	7	874.627524686225	-580.681600276078
"1136"	"C3"	76	8	855.687261884789	-571.19189746402
"1137"	"C3"	76	9	835.324376720183	-574.410113465048
"1138"	"C3"	76	10	845.310635260102	-560.438361494686
"1139"	"C4"	77	1	431.462417948893	-419.322614931574
"1140"	"C4"	77	2	436.575190988451	-409.342655847928
"1141"	"C4"	77	3	450.836577285131	-403.665254428042
"1142"	"C4"	77	4	464.171530727014	-389.790612221914
"1143"	"C4"	77	5	468.927170728161	-376.594731251163
"1144"	"C4"	77	6	461.195302046073	-344.994246971126
"1145"	"C4"	77	7	448.272032310823	-336.8882840478
"1146"	"C4"	77	8	438.645397100233	-339.601244365355
"1147"	"C4"	77	9	431.374589168787	-348.724918006394
"1148"	"C4"	77	10	436.743874511723	-368.484096891778
"1149"	"C4"	77	11	415.243375959687	-385.747513756185
"1150"	"C4"	77	12	406.875367026222	-402.841887014774
"1151"	"C4"	77	13	424.566926611932	-423.263368120865
"1152"	"C4"	78	1	470.542895963326	-376.20898591578
"1153"	"C4"	78	2	493.885566979312	-374.61055701942
"1154"	"C4"	78	3	518.025663681312	-350.04849877897
"1155"	"C4"	78	4	510.992670861267	-323.769984615495
"1156"	"C4"	78	5	504.195578363134	-321.124934506242
"1157"	"C4"	78	6	484.763995803168	-329.367750601535
"1158"	"C4"	78	7	463.02799527756	-344.3349609354
"1159"	"C4"	79	1	520.00313426855	-349.815362177972
"1160"	"C4"	79	2	512.176643307922	-322.631461384984
"1161"	"C4"	79	3	505.091314769216	-319.081475681881
"1162"	"C4"	79	4	514.525010206989	-305.172073656977
"1163"	"C4"	79	5	522.173462785961	-307.209785847786
"1164"	"C4"	79	6	537.599392763558	-291.13563561277
"1165"	"C4"	79	7	551.270668678434	-290.639628739271
"1166"	"C4"	79	8	563.030541845946	-301.780398508527
"1167"	"C4"	79	9	576.62475788249	-305.586445050587
"1168"	"C4"	79	10	584.413563481367	-326.071042736631
"1169"	"C4"	79	11	576.611717721591	-342.289800431952
"1170"	"C4"	79	12	540.631013547998	-356.929313518228
"1171"	"C4"	80	1	585.255467295394	-325.306867284009
"1172"	"C4"	80	2	577.246676331701	-304.6007266505
"1173"	"C4"	80	3	563.754054765134	-300.061727119852
"1174"	"C4"	80	4	563.906470123695	-273.864615425754
"1175"	"C4"	80	5	567.622090558753	-267.727027050023
"1176"	"C4"	80	6	580.699038199489	-264.835654586542
"1177"	"C4"	80	7	591.082195299035	-267.386857666849
"1178"	"C4"	80	8	600.766856314458	-285.200151506477
"1179"	"C4"	80	9	610.738276094837	-282.970605429099
"1180"	"C4"	80	10	632.752062059296	-289.477862544601
"1181"	"C4"	80	11	645.774481344101	-296.659426028431
"1182"	"C4"	80	12	658.11877606925	-314.88813822001
"1183"	"C4"	80	13	636.227987202149	-334.41934046389
"1184"	"C4"	80	14	626.501945543102	-326.098640487544
"1185"	"C4"	80	15	596.974421367667	-319.557781812967
"1186"	"C4"	81	1	637.473528567668	-335.279229325833
"1187"	"C4"	81	2	659.19521250704	-315.418897726989
"1188"	"C4"	81	3	666.875008159682	-314.647127196065
"1189"	"C4"	81	4	691.916633760742	-325.651486571625
"1190"	"C4"	81	5	696.613403239062	-331.548722919393
"1191"	"C4"	81	6	698.502751367863	-359.064800060406
"1192"	"C4"	81	7	678.760101518748	-371.79008969056
"1193"	"C4"	81	8	645.763473566912	-355.23462096147
"1194"	"C4"	82	1	700.527041616669	-358.93601726648
"1195"	"C4"	82	2	738.638116679379	-386.037498853599
"1196"	"C4"	82	3	770.399589622018	-385.808550376922
"1197"	"C4"	82	4	769.635659221286	-344.601629756892
"1198"	"C4"	82	5	760.402978295742	-334.541050140301
"1199"	"C4"	82	6	751.308961606358	-329.250338550913
"1200"	"C4"	82	7	728.92334880266	-323.564841795847
"1201"	"C4"	82	8	698.444606459981	-332.089124086659
"1202"	"C4"	83	1	770.764651066019	-387.814410657232
"1203"	"C4"	83	2	780.512114980587	-398.917441356192
"1204"	"C4"	83	3	791.942001306778	-417.128538184504
"1205"	"C4"	83	4	775.483459916634	-438.699956819978
"1206"	"C4"	83	5	759.750915148585	-436.127733993145
"1207"	"C4"	83	6	748.328880911637	-418.056603785223
"1208"	"C4"	83	7	734.9645110638	-402.562720694299
"1209"	"C4"	83	8	738.284389038482	-387.372835559745
"1210"	"C4"	84	1	776.549275314196	-439.296755657312
"1211"	"C4"	84	2	793.1782152634	-417.676286570307
"1212"	"C4"	84	3	799.992455718836	-419.685540928657
"1213"	"C4"	84	4	823.758575237934	-438.793902245745
"1214"	"C4"	84	5	837.755418190505	-446.279951296502
"1215"	"C4"	84	6	845.156005474442	-452.352413604847
"1216"	"C4"	84	7	851.622245340579	-460.855360737195
"1217"	"C4"	84	8	850.145099260191	-463.404127539896
"1218"	"C4"	84	9	851.034422999547	-474.987124309437
"1219"	"C4"	84	10	830.225520892415	-513.99025933102
"1220"	"C4"	84	11	807.899045774159	-509.890161901264
"1221"	"C4"	84	12	802.895503805093	-501.13932868308
"1222"	"C4"	84	13	791.169418221039	-486.630768847496
"1223"	"C4"	84	14	781.141330688175	-449.999343829328
"1224"	"C4"	85	1	813.912294069709	-577.505056673864
"1225"	"C4"	85	2	832.68185473242	-574.652564958667
"1226"	"C4"	85	3	843.479455630685	-560.258965198781
"1227"	"C4"	85	4	833.301016042315	-541.225098145775
"1228"	"C4"	85	5	829.693464534029	-515.636501580169
"1229"	"C4"	85	6	806.851515125983	-511.406122246493
"1230"	"C4"	85	7	804.448636794622	-531.793125931266
"1231"	"C4"	85	8	793.717124638974	-538.132664954403
"1232"	"C4"	85	9	796.869076152786	-563.125350365673
"1233"	"C4"	86	1	809.92507284975	-636.621322560526
"1234"	"C4"	86	2	822.695428015675	-646.883283078354
"1235"	"C4"	86	3	828.754530762384	-669.396678151187
"1236"	"C4"	86	4	820.595562167994	-681.424292548391
"1237"	"C4"	86	5	806.83777790124	-683.741068074684
"1238"	"C4"	86	6	780.441912418317	-678.492218064718
"1239"	"C4"	86	7	788.822007805316	-658.741065699591
"1240"	"C4"	86	8	799.755060167327	-641.554010891205
"1241"	"C4"	87	1	780.126340174252	-680.115462395909
"1242"	"C4"	87	2	766.394182908439	-703.218956928976
"1243"	"C4"	87	3	748.525202103365	-718.386352031635
"1244"	"C4"	87	4	739.114214837804	-734.772658683087
"1245"	"C4"	87	5	752.557813731443	-747.931175087189
"1246"	"C4"	87	6	754.926880627545	-753.843541588075
"1247"	"C4"	87	7	776.032156404408	-757.6243712184
"1248"	"C4"	87	8	784.905676923929	-760.540127990953
"1249"	"C4"	87	9	794.309596276994	-764.905258425343
"1250"	"C4"	87	10	810.993684431031	-742.570411157334
"1251"	"C4"	87	11	815.517647153096	-730.232288770894
"1252"	"C4"	87	12	808.905389588636	-712.724932975308
"1253"	"C4"	87	13	804.925961525106	-685.009554851901
"1254"	"C3"	88	1	794.96768617437	-767.351380997977
"1255"	"C3"	88	2	803.123255549626	-785.053894032073
"1256"	"C3"	88	3	815.631592218054	-792.497315009678
"1257"	"C3"	88	4	837.47073366529	-778.075515273184
"1258"	"C3"	88	5	850.459596201884	-779.192884557631
"1259"	"C3"	88	6	850.566688035494	-765.735069376691
"1260"	"C3"	88	7	841.882344683974	-752.698936338405
"1261"	"C3"	88	8	841.448111711091	-737.761891062283
"1262"	"C3"	88	9	837.286381637496	-731.736901241534
"1263"	"C3"	88	10	817.863397967726	-732.135436936547
"1264"	"C3"	88	11	813.871513878881	-743.380682389827
"1265"	"C5"	89	1	413.801870035586	-468.445500608402
"1266"	"C5"	89	2	431.851545279837	-472.808825190827
"1267"	"C5"	89	3	449.380628150343	-459.264454267295
"1268"	"C5"	89	4	465.964138366554	-424.403111284374
"1269"	"C5"	89	5	452.37244086359	-405.246056095145
"1270"	"C5"	89	6	437.622643662332	-411.367290149717
"1271"	"C5"	89	7	432.529088415005	-420.156145339374
"1272"	"C5"	89	8	425.349820464557	-425.137855822871
"1273"	"C5"	89	9	423.861686226327	-441.886627280486
"1274"	"C5"	90	1	466.759020908504	-422.816335613605
"1275"	"C5"	90	2	453.496848216235	-404.297908778866
"1276"	"C5"	90	3	465.524422222419	-390.351939942743
"1277"	"C5"	90	4	470.171652127207	-377.638430231826
"1278"	"C5"	90	5	494.350159307356	-376.499294420258
"1279"	"C5"	90	6	500.394589441823	-389.338233677769
"1280"	"C5"	90	7	493.789722331285	-409.742949109492
"1281"	"C5"	90	8	481.861821139309	-419.614396105862
"1282"	"C5"	91	1	495.966112397267	-374.561920270677
"1283"	"C5"	91	2	501.884257160787	-388.058898939656
"1284"	"C5"	91	3	511.912812024532	-390.384832817984
"1285"	"C5"	91	4	518.366064943913	-382.272105311124
"1286"	"C5"	91	5	538.200570601588	-369.262503360747
"1287"	"C5"	91	6	540.278999502066	-358.223237617259
"1288"	"C5"	91	7	519.500493721548	-351.265699038446
"1289"	"C5"	92	1	578.305047784724	-341.483159297367
"1290"	"C5"	92	2	586.079936036072	-326.607480777731
"1291"	"C5"	92	3	597.293202023007	-320.721692228947
"1292"	"C5"	92	4	625.548625905303	-327.313361135722
"1293"	"C5"	92	5	635.146536126774	-335.682933418676
"1294"	"C5"	92	6	641.793108082192	-351.816135297431
"1295"	"C5"	92	7	628.69481354787	-356.609461080392
"1296"	"C5"	92	8	613.117325825419	-361.121855425882
"1297"	"C5"	92	9	595.787568383079	-347.858500298264
"1298"	"C5"	93	1	681.720060617999	-384.986587167727
"1299"	"C5"	93	2	680.52509392929	-373.294633037271
"1300"	"C5"	93	3	698.973065638002	-360.787335403053
"1301"	"C5"	93	4	736.616266281062	-386.688838812868
"1302"	"C5"	93	5	732.999929831933	-402.293695166975
"1303"	"C5"	93	6	715.718785701573	-403.176243431899
"1304"	"C5"	93	7	708.67892032448	-404.724582033362
"1305"	"C5"	94	1	775.531951348408	-494.416058635469
"1306"	"C5"	94	2	789.046212407613	-485.65224110557
"1307"	"C5"	94	3	778.807646508616	-448.3197441188
"1308"	"C5"	94	4	774.989266998743	-440.763899885941
"1309"	"C5"	94	5	760.499721933087	-437.508165986472
"1310"	"C5"	94	6	759.786683115771	-445.273975655604
"1311"	"C5"	94	7	752.718480886139	-455.10213088016
"1312"	"C5"	94	8	760.140284154426	-473.584093381441
"1313"	"C5"	94	9	762.996122881791	-485.705441722959
"1314"	"C5"	95	1	776.8434101865	-495.288162336958
"1315"	"C5"	95	2	789.595038732204	-487.362166894385
"1316"	"C5"	95	3	802.061945474743	-502.074351383922
"1317"	"C5"	95	4	805.46540782844	-510.54498925793
"1318"	"C5"	95	5	802.985284981852	-530.733048903184
"1319"	"C5"	95	6	792.790653189026	-536.892812268834
"1320"	"C5"	95	7	774.920814788514	-530.376228301823
"1321"	"C5"	95	8	773.038018822238	-509.052117122792
"1322"	"C5"	96	1	777.089189536881	-575.554663681577
"1323"	"C5"	96	2	766.794946466761	-565.280118154494
"1324"	"C5"	96	3	772.027468177934	-554.88462749821
"1325"	"C5"	96	4	770.853679742477	-537.240665006608
"1326"	"C5"	96	5	774.579406335934	-531.845450786135
"1327"	"C5"	96	6	792.116365692472	-538.357305530025
"1328"	"C5"	96	7	795.324343257307	-563.459449115976
"1329"	"C5"	97	1	777.808811715532	-576.968316829193
"1330"	"C5"	97	2	796.358425390585	-564.850194293808
"1331"	"C5"	97	3	813.388084888056	-579.303761640204
"1332"	"C5"	97	4	819.121369124183	-604.059572954334
"1333"	"C5"	97	5	813.599324437082	-617.607618064024
"1334"	"C5"	97	6	806.209013123083	-616.727333910268
"1335"	"C5"	97	7	787.459691861266	-622.247659726028
"1336"	"C5"	97	8	781.126216194567	-614.23070244812
"1337"	"C5"	97	9	769.498669035476	-607.263101738001
"1338"	"C5"	97	10	768.720382130533	-585.589491782214
"1339"	"C5"	98	1	765.923539625554	-651.562746076812
"1340"	"C5"	98	2	783.387583162484	-632.975161248729
"1341"	"C5"	98	3	787.932179294697	-623.965157455758
"1342"	"C5"	98	4	806.855152307429	-618.007085885712
"1343"	"C5"	98	5	814.16917663796	-618.969494625034
"1344"	"C5"	98	6	809.120918167484	-635.413154999407
"1345"	"C5"	98	7	798.833486124713	-639.678342615412
"1346"	"C5"	98	8	792.629219793461	-649.878569027488
"1347"	"C5"	98	9	787.421518102906	-657.552231815063
"1348"	"C5"	98	10	779.122344591206	-677.755378762562
"1349"	"C5"	99	1	728.208168206907	-693.998913786641
"1350"	"C5"	99	2	723.435759884726	-674.868477408481
"1351"	"C5"	99	3	748.917225908945	-652.958867594059
"1352"	"C5"	99	4	764.777676971123	-652.052168203541
"1353"	"C5"	99	5	778.451974282122	-679.689550958974
"1354"	"C5"	99	6	764.565024742138	-702.271020293527
"1355"	"C5"	99	7	747.666609793028	-716.815316611426
"1356"	"C5"	100	1	749.873700369376	-645.225587113184
"1357"	"C5"	100	2	749.661409895479	-626.904441850816
"1358"	"C5"	100	3	762.5505155367	-611.344796670522
"1359"	"C5"	100	4	769.226379156118	-608.497496083679
"1360"	"C5"	100	5	780.536478679248	-615.901562948016
"1361"	"C5"	100	6	786.863865167602	-623.353807940783
"1362"	"C5"	100	7	782.16422997215	-632.325394484685
"1363"	"C5"	100	8	764.349008775094	-649.970404971436
"1364"	"C5"	100	9	749.367740492872	-651.050045001856
"1365"	"C5"	101	1	686.203712160553	-737.855094651412
"1366"	"C5"	101	2	706.138474384184	-751.456056731135
"1367"	"C5"	101	3	726.804291236152	-748.061904404921
"1368"	"C5"	101	4	737.96156991958	-734.015114686191
"1369"	"C5"	101	5	746.941319523184	-718.343813926936
"1370"	"C5"	101	6	727.663286771305	-695.91175255678
"1371"	"C5"	101	7	720.251035690495	-697.669320205456
"1372"	"C5"	101	8	695.733041935787	-713.950651521741
"1373"	"C5"	101	9	693.973714253107	-727.212853062241
"1374"	"END"	102	1	450.624579295472	-460.324828794699
"1375"	"END"	102	2	462.467895998498	-473.148528336737
"1376"	"END"	102	3	477.778847696884	-460.222127040802
"1377"	"END"	102	4	494.406219212321	-435.683564346074
"1378"	"END"	102	5	483.264986291014	-421.074696429409
"1379"	"END"	102	6	468.435659048425	-424.914714366937
"1380"	"END"	103	1	484.663998929215	-419.609715619057
"1381"	"END"	103	2	495.430674453157	-410.030745615281
"1382"	"END"	103	3	502.186306558103	-389.788983221539
"1383"	"END"	103	4	514.10559535517	-392.483482644976
"1384"	"END"	103	5	518.383207839832	-403.529234668573
"1385"	"END"	103	6	506.888135350591	-428.39653646013
"1386"	"END"	103	7	495.570805335076	-434.189715909824
"1387"	"END"	104	1	524.731195742657	-408.886210688473
"1388"	"END"	104	2	519.223837429245	-402.27767142979
"1389"	"END"	104	3	514.761397134447	-389.805041441402
"1390"	"END"	104	4	519.212344515439	-383.10933954123
"1391"	"END"	104	5	539.181387859634	-370.29376345301
"1392"	"END"	104	6	555.304169791818	-383.574850821131
"1393"	"END"	104	7	552.989450011079	-397.039966872743
"1394"	"END"	104	8	541.098352200938	-405.836997723947
"1395"	"END"	105	1	556.350437659933	-382.309547888426
"1396"	"END"	105	2	539.719308402584	-368.429228836283
"1397"	"END"	105	3	541.260398967257	-358.429170773709
"1398"	"END"	105	4	578.535498707496	-343.398074333863
"1399"	"END"	105	5	593.598082488078	-349.413303743533
"1400"	"END"	105	6	590.01205476791	-366.835244661741
"1401"	"END"	106	1	591.500645353716	-366.17896260554
"1402"	"END"	106	2	595.479086205454	-350.019257313538
"1403"	"END"	106	3	613.021095560952	-362.976953018949
"1404"	"END"	106	4	641.096846103056	-353.456590318321
"1405"	"END"	106	5	631.08372398129	-377.978183547751
"1406"	"END"	106	6	624.507110213044	-373.142567779409
"1407"	"END"	106	7	593.517532010413	-373.412297051624
"1408"	"END"	107	1	632.21153412536	-378.33405006215
"1409"	"END"	107	2	643.00465043301	-353.031748799707
"1410"	"END"	107	3	644.754709850054	-355.87265292487
"1411"	"END"	107	4	679.091798599093	-372.808266181123
"1412"	"END"	107	5	680.684621940309	-385.536505945791
"1413"	"END"	107	6	666.923881548951	-397.484842224718
"1414"	"END"	107	7	658.937499101187	-389.310095652042
"1415"	"END"	107	8	639.940123429842	-385.978521078317
"1416"	"END"	108	1	667.71846241558	-398.358347962862
"1417"	"END"	108	2	681.54125493119	-386.318441437845
"1418"	"END"	108	3	708.550656784824	-406.182775782865
"1419"	"END"	108	4	705.186809060812	-414.071608467304
"1420"	"END"	108	5	702.524870199341	-425.509294739003
"1421"	"END"	108	6	689.49578176648	-425.439795797114
"1422"	"END"	108	7	678.841327615683	-419.499263397447
"1423"	"END"	108	8	674.409490230088	-407.620777170945
"1424"	"END"	109	1	704.099923597066	-425.123649756864
"1425"	"END"	109	2	715.988210893608	-440.356743991501
"1426"	"END"	109	3	730.235024291984	-455.594864305586
"1427"	"END"	109	4	739.008217102708	-460.266601155288
"1428"	"END"	109	5	750.983676868959	-454.625229548893
"1429"	"END"	109	6	758.401431771562	-444.310432293155
"1430"	"END"	109	7	758.320893541998	-437.031880093312
"1431"	"END"	109	8	747.004616253247	-418.801141277659
"1432"	"END"	109	9	733.152009685024	-403.873352284356
"1433"	"END"	109	10	715.627457500475	-404.316252067752
"1434"	"END"	109	11	710.76782499477	-406.10948304088
"1435"	"END"	109	12	706.310802997944	-414.285495127108
"1436"	"END"	110	1	738.484022961403	-461.865802927506
"1437"	"END"	110	2	740.233811768755	-472.229543010772
"1438"	"END"	110	3	742.139834228453	-491.418905769907
"1439"	"END"	110	4	749.782594135913	-496.836952556753
"1440"	"END"	110	5	774.981096143333	-495.482773908748
"1441"	"END"	110	6	762.708082792919	-486.711699539256
"1442"	"END"	110	7	759.204060570333	-473.436148777841
"1443"	"END"	110	8	751.890066767193	-455.455281752094
"1444"	"END"	111	1	750.94277319663	-497.969242017678
"1445"	"END"	111	2	775.304627808535	-496.557277214489
"1446"	"END"	111	3	771.852741532331	-508.386836369927
"1447"	"END"	111	4	773.693299575655	-531.106596557387
"1448"	"END"	111	5	770.130339594847	-536.661613760246
"1449"	"END"	111	6	769.735005475158	-544.178556857015
"1450"	"END"	111	7	752.850485034719	-539.255816885877
"1451"	"END"	111	8	743.801291951426	-526.666850941801
"1452"	"END"	111	9	739.666811963906	-514.710066598069
"1453"	"END"	111	10	745.320105528702	-501.664692222808
"1454"	"END"	112	1	749.831665596277	-566.163822537409
"1455"	"END"	112	2	742.552593757476	-559.137980306723
"1456"	"END"	112	3	743.190679068398	-545.693373449155
"1457"	"END"	112	4	752.895634007382	-541.287160267943
"1458"	"END"	112	5	769.736333276225	-546.209575783932
"1459"	"END"	112	6	770.269445833005	-554.688004074225
"1460"	"END"	112	7	765.526174164334	-564.914713845968
"1461"	"END"	113	1	750.545467793909	-567.470169925699
"1462"	"END"	113	2	765.939322842686	-566.080384054586
"1463"	"END"	113	3	775.979322755064	-576.732819790871
"1464"	"END"	113	4	767.602134416442	-584.611194811228
"1465"	"END"	113	5	768.482684123255	-607.492613511769
"1466"	"END"	113	6	761.879277390639	-610.002731831971
"1467"	"END"	113	7	757.240610905273	-615.479487306299
"1468"	"END"	113	8	745.042554526271	-605.24842065092
"1469"	"END"	113	9	743.564385615954	-596.853988312599
"1470"	"END"	113	10	737.859565488178	-580.025140154635
"1471"	"END"	114	1	747.522140042259	-652.353875879053
"1472"	"END"	114	2	740.940723150617	-638.372320939059
