ROI.name	ROI.id	point	x	y
Columela	27	1	182.0234297	-49.47344998
Columela	27	2	171.7400776	-40.72855211
Columela	27	3	174.1692159	-34.97959147
Columela	27	4	180.5659467	-29.31160211
Columela	27	5	185.8290797	-28.25897552
Columela	27	6	194.0071786	-28.6638319
Columela	27	7	197.4889435	-30.20228616
Columela	27	8	198.8654552	-33.76502232
Columela	27	9	200.0800244	-40.32369572
Columela	27	10	200.0800244	-41.94312126
Columela	27	11	189.5537584	-42.50992019
Columela	28	1	218.1365883	-53.20703309
Columela	28	2	201.9956853	-41.79221075
Columela	28	3	199.8757906	-32.10126333
Columela	28	4	198.8678039	-30.33117662
Columela	28	5	200.673231	-27.62303585
Columela	28	6	203.8327286	-25.36625188
Columela	28	7	206.5408694	-24.55380965
Columela	28	8	212.3182364	-24.82462372
Columela	28	9	219.1788596	-27.0814077
Columela	28	10	222.9702567	-31.32416157
Columela	28	11	224.053513	-32.1366038
Columela	28	12	223.8729703	-42.78862416
Columela	28	13	227.6643674	-48.29517706
Columela	29	1	228.6573523	-48.02436298
Columela	29	2	224.9562266	-42.78862416
Columela	29	3	224.8659553	-32.04633244
Columela	29	4	227.9351815	-29.15764895
Columela	29	5	235.0666188	-27.62303585
Columela	29	6	243.2813125	-29.24792031
Columela	29	7	246.169996	-33.6712169
Columela	29	8	246.9824382	-39.71939796
Columela	29	9	246.5310814	-46.58002124
Columela	29	10	246.7116241	-48.38544842
Columela	30	1	262.2913014	-60.85324156
Columela	30	2	247.6312023	-48.47513901
Columela	30	3	247.5620509	-39.76206124
Columela	30	4	247.0088396	-34.92146248
Columela	30	5	253.5782236	-34.3682512
Columela	30	6	261.392333	-34.43740261
Columela	30	7	265.2648121	-36.02788506
Columela	30	8	269.967108	-39.00139572
Columela	30	9	272.3874074	-41.00678664
Columela	30	10	272.9406187	-45.15587129
Columela	30	11	272.4565588	-49.23580453
Columela	31	1	273.4938299	-48.95919889
Columela	31	2	273.9778898	-45.15587129
Columela	31	3	273.4246785	-41.35254369
Columela	31	4	284.1431472	-40.730181
Columela	31	5	302.0533626	-46.33144527
Columela	31	6	308.346141	-52.34761802
