"ROI.name"	"Stage"	"Cell"	"ROI.id"	"point"	"x"	"y"
"Stage6.Stele"	"Stage6"	"Stele"	148	13	1315.11758966103	-445.568764315846
"Stage6.Stele"	"Stage6"	"Stele"	149	1	1332.13864603335	-421.516783735149
"Stage6.Stele"	"Stage6"	"Stele"	149	2	1344.11014300731	-420.165768402665
"Stage6.Stele"	"Stage6"	"Stele"	149	3	1343.99755839627	-422.755214456593
"Stage6.Stele"	"Stage6"	"Stele"	149	4	1343.99755839627	-426.245337398845
"Stage6.Stele"	"Stage6"	"Stele"	149	5	1344.14767121099	-429.285121896935
"Stage6.Stele"	"Stage6"	"Stele"	149	6	1344.85143023753	-433.808892532589
"Stage6.Stele"	"Stage6"	"Stele"	149	7	1344.41279637248	-437.244857808799
"Stage6.Stele"	"Stage6"	"Stele"	149	8	1343.90105686326	-439.43802713404
"Stage6.Stele"	"Stage6"	"Stele"	149	9	1337.79070507921	-442.349125793525
"Stage6.Stele"	"Stage6"	"Stele"	149	10	1336.01657756935	-442.940501630147
"Stage6.Stele"	"Stage6"	"Stele"	149	11	1332.46832254961	-443.926128024518
"Stage6.Stele"	"Stage6"	"Stele"	149	12	1329.91680496924	-443.235472705814
"Stage6.Stele"	"Stage6"	"Stele"	149	13	1330.74116205706	-439.863418671862
"Stage6.Stele"	"Stage6"	"Stele"	149	14	1332.03546365116	-431.2015541575
"Stage6.Stele"	"Stage6"	"Stele"	149	15	1332.08524448171	-425.128292831338
"Stage6.Stele"	"Stage6"	"Stele"	150	1	1330.61353577372	-451.129956145806
"Stage6.Stele"	"Stage6"	"Stele"	150	2	1329.53238074222	-448.679338074395
"Stage6.Stele"	"Stage6"	"Stele"	150	3	1329.05218873021	-445.083422025624
"Stage6.Stele"	"Stage6"	"Stele"	150	4	1329.87176920581	-443.802827532513
"Stage6.Stele"	"Stage6"	"Stele"	150	5	1332.5866295312	-444.57118422838
"Stage6.Stele"	"Stage6"	"Stele"	150	6	1337.29921726585	-443.034470836647
"Stage6.Stele"	"Stage6"	"Stele"	150	7	1344.47054642727	-439.704925154558
"Stage6.Stele"	"Stage6"	"Stele"	150	8	1344.96718434232	-437.553767632591
"Stage6.Stele"	"Stage6"	"Stele"	150	9	1348.9069259819	-438.281104550667
"Stage6.Stele"	"Stage6"	"Stele"	150	10	1355.0286783757	-439.796389796659
"Stage6.Stele"	"Stage6"	"Stele"	150	11	1359.27147706448	-440.948006583612
"Stage6.Stele"	"Stage6"	"Stele"	150	12	1362.72632742534	-445.554473731427
"Stage6.Stele"	"Stage6"	"Stele"	150	13	1362.78693883518	-451.979283174433
"Stage6.Stele"	"Stage6"	"Stele"	150	14	1356.72579785121	-452.949065731867
"Stage6.Stele"	"Stage6"	"Stele"	150	15	1335.69363863685	-451.676226125234
"Stage6.Stele"	"Stage6"	"Stele"	151	1	1324.29208257311	-477.78032905868
"Stage6.Stele"	"Stage6"	"Stele"	151	2	1326.477157681	-468.903461432894
"Stage6.Stele"	"Stage6"	"Stele"	151	3	1328.86708358025	-454.905324023
"Stage6.Stele"	"Stage6"	"Stele"	151	4	1330.36932271692	-451.764278555414
"Stage6.Stele"	"Stage6"	"Stele"	151	5	1356.25615488335	-453.54670572107
"Stage6.Stele"	"Stage6"	"Stele"	151	6	1352.42492458714	-467.742640281829
"Stage6.Stele"	"Stage6"	"Stele"	151	7	1347.91820717713	-474.024731217001
"Stage6.Stele"	"Stage6"	"Stele"	151	8	1344.57231091818	-480.511672943538
"Stage6.Stele"	"Stage6"	"Stele"	151	9	1342.25066861605	-482.218762871574
"Stage6.Stele"	"Stage6"	"Stele"	151	10	1337.12939883194	-481.535926900359
"Stage6.Stele"	"Stage6"	"Stele"	151	11	1328.86708358025	-480.238538555052
"Stage6.Stele"	"Stage6"	"Stele"	152	1	1309.20140760927	-479.692269778081
"Stage6.Stele"	"Stage6"	"Stele"	152	2	1306.26521293305	-477.029209490345
"Stage6.Stele"	"Stage6"	"Stele"	152	3	1306.33349653017	-461.460549346657
"Stage6.Stele"	"Stage6"	"Stele"	152	4	1306.81148171002	-448.828083879192
"Stage6.Stele"	"Stage6"	"Stele"	152	5	1309.67939278912	-443.911664886449
"Stage6.Stele"	"Stage6"	"Stele"	152	6	1314.86894617035	-446.233307188577
"Stage6.Stele"	"Stage6"	"Stele"	152	7	1322.92641063068	-446.643008771306
"Stage6.Stele"	"Stage6"	"Stele"	152	8	1328.45738199752	-445.687038411606
"Stage6.Stele"	"Stage6"	"Stele"	152	9	1329.07193437161	-448.828083879192
"Stage6.Stele"	"Stage6"	"Stele"	152	10	1330.0401070233	-451.278315373174
"Stage6.Stele"	"Stage6"	"Stele"	152	11	1328.3890984004	-454.768756828757
"Stage6.Stele"	"Stage6"	"Stele"	152	12	1326.06745609827	-468.493759850165
"Stage6.Stele"	"Stage6"	"Stele"	152	13	1323.67753019902	-477.78032905868
"Stage6.Stele"	"Stage6"	"Stele"	152	14	1323.06297782492	-480.375105749295
"Stage6.Stele"	"Stage6"	"Stele"	152	15	1316.02976732142	-480.921374526266
"Stage6.Stele"	"Stage6"	"Stele"	153	1	1323.95704261508	-497.679752384856
"Stage6.Stele"	"Stage6"	"Stele"	153	2	1322.39520410287	-493.661766311374
"Stage6.Stele"	"Stage6"	"Stele"	153	3	1323.63568017555	-484.883012566202
"Stage6.Stele"	"Stage6"	"Stele"	153	4	1323.39712708465	-480.732188784518
"Stage6.Stele"	"Stage6"	"Stele"	153	5	1324.11278635736	-478.346657875504
"Stage6.Stele"	"Stage6"	"Stele"	153	6	1328.74071632084	-480.636767548157
"Stage6.Stele"	"Stage6"	"Stele"	153	7	1342.29053188404	-482.73603474809
"Stage6.Stele"	"Stage6"	"Stele"	153	8	1342.62450621131	-485.455539984366
"Stage6.Stele"	"Stage6"	"Stele"	153	9	1341.33631952044	-492.659843329588
"Stage6.Stele"	"Stage6"	"Stele"	153	10	1340.33439653865	-497.526326383977
"Stage6.Stele"	"Stage6"	"Stele"	153	11	1339.57102664777	-499.005355547566
"Stage6.Stele"	"Stage6"	"Stele"	153	12	1331.07853661168	-499.100776783926
"Stage6.Stele"	"Stage6"	"Stele"	154	1	1306.69841072155	-500.245831620253
"Stage6.Stele"	"Stage6"	"Stele"	154	2	1305.31480279433	-497.717168856698
"Stage6.Stele"	"Stage6"	"Stele"	154	3	1305.21938155796	-490.035759329673
"Stage6.Stele"	"Stage6"	"Stele"	154	4	1305.64877712159	-482.640613511729
"Stage6.Stele"	"Stage6"	"Stele"	154	5	1306.26901515793	-477.77413045734
"Stage6.Stele"	"Stage6"	"Stele"	154	6	1308.84538853967	-480.016529511814
"Stage6.Stele"	"Stage6"	"Stele"	154	7	1316.09740250307	-481.304716202681
"Stage6.Stele"	"Stage6"	"Stele"	154	8	1322.92002090285	-480.875320639059
"Stage6.Stele"	"Stage6"	"Stele"	154	9	1323.20628461193	-485.026144420743
"Stage6.Stele"	"Stage6"	"Stele"	154	10	1321.91809792106	-493.470923838653
"Stage6.Stele"	"Stage6"	"Stele"	154	11	1323.20628461193	-497.812590093059
"Stage6.Stele"	"Stage6"	"Stele"	154	12	1319.67569886659	-499.482461729368
"Stage6.Stele"	"Stage6"	"Stele"	154	13	1312.94850170317	-500.532095329335
"Stage6.Stele"	"Stage6"	"Stele"	155	1	1328.98640860572	-523.470425073648
"Stage6.Stele"	"Stage6"	"Stele"	155	2	1324.38783971781	-519.101784630134
"Stage6.Stele"	"Stage6"	"Stele"	155	3	1321.85862682946	-513.430216335046
"Stage6.Stele"	"Stage6"	"Stele"	155	4	1321.85862682946	-507.605362410362
"Stage6.Stele"	"Stage6"	"Stele"	155	5	1322.47176934785	-502.700222263259
"Stage6.Stele"	"Stage6"	"Stele"	155	6	1323.15824007552	-499.29729330835
"Stage6.Stele"	"Stage6"	"Stele"	155	7	1323.64916265368	-498.295217024673
"Stage6.Stele"	"Stage6"	"Stele"	155	8	1331.01045427937	-499.579737711034
"Stage6.Stele"	"Stage6"	"Stele"	155	9	1339.60686194963	-499.431523785685
"Stage6.Stele"	"Stage6"	"Stele"	155	10	1340.49614550173	-501.40770945701
"Stage6.Stele"	"Stage6"	"Stele"	155	11	1340.44674085995	-506.990433978504
"Stage6.Stele"	"Stage6"	"Stele"	155	12	1340.85748281179	-513.719542021415
"Stage6.Stele"	"Stage6"	"Stele"	155	13	1344.6109965695	-519.179198396269
"Stage6.Stele"	"Stage6"	"Stele"	155	14	1345.97591066322	-523.444554939124
"Stage6.Stele"	"Stage6"	"Stele"	156	1	1328.51900016696	-523.528398638355
"Stage6.Stele"	"Stage6"	"Stele"	156	2	1323.63307877479	-523.082903956421
"Stage6.Stele"	"Stage6"	"Stele"	156	3	1317.21336883716	-520.552056769471
"Stage6.Stele"	"Stage6"	"Stele"	156	4	1309.12700343495	-518.268121503199
"Stage6.Stele"	"Stage6"	"Stele"	156	5	1304.92950078342	-516.231098157606
"Stage6.Stele"	"Stage6"	"Stele"	156	6	1304.31222098173	-510.61385196218
"Stage6.Stele"	"Stage6"	"Stele"	156	7	1305.11468472393	-504.441053945229
"Stage6.Stele"	"Stage6"	"Stele"	156	8	1305.53915006063	-501.948217573714
"Stage6.Stele"	"Stage6"	"Stele"	156	9	1306.5042663678	-500.676018805174
"Stage6.Stele"	"Stage6"	"Stele"	156	10	1312.82139128745	-500.851494497386
"Stage6.Stele"	"Stage6"	"Stele"	156	11	1319.70881220679	-499.842509267165
"Stage6.Stele"	"Stage6"	"Stele"	156	12	1322.99898143577	-498.394834806412
"Stage6.Stele"	"Stage6"	"Stele"	156	13	1322.51642328218	-499.886378190218
"Stage6.Stele"	"Stage6"	"Stele"	156	14	1321.85838943639	-502.562382496457
"Stage6.Stele"	"Stage6"	"Stele"	156	15	1321.2880934367	-507.651177570619
"Stage6.Stele"	"Stage6"	"Stele"	156	16	1321.3758312828	-513.617351105842
"Stage6.Stele"	"Stage6"	"Stele"	156	17	1323.92022881988	-519.320311102746
"Stage6.Stele"	"Stage6"	"Stele"	157	1	1307.87963169763	-540.472406209383
"Stage6.Stele"	"Stage6"	"Stele"	157	2	1305.23897481217	-537.885640280771
"Stage6.Stele"	"Stage6"	"Stele"	157	3	1304.05337376156	-532.765999380393
"Stage6.Stele"	"Stage6"	"Stele"	157	4	1304.70006524371	-525.059592551403
"Stage6.Stele"	"Stage6"	"Stele"	157	5	1305.02341098479	-518.969914427796
"Stage6.Stele"	"Stage6"	"Stele"	157	6	1305.03767554412	-516.732778885485
"Stage6.Stele"	"Stage6"	"Stele"	157	7	1309.11912370509	-518.700459643565
"Stage6.Stele"	"Stage6"	"Stele"	157	8	1317.04109436146	-520.963879831101
"Stage6.Stele"	"Stage6"	"Stele"	157	9	1323.45411822615	-523.658427673405
"Stage6.Stele"	"Stage6"	"Stele"	157	10	1328.51986816968	-523.820100543943
"Stage6.Stele"	"Stage6"	"Stele"	157	11	1327.92706764437	-529.694214840166
"Stage6.Stele"	"Stage6"	"Stele"	157	12	1327.71150381699	-536.969494014388
"Stage6.Stele"	"Stage6"	"Stele"	157	13	1325.98699319791	-538.370658892386
"Stage6.Stele"	"Stage6"	"Stele"	157	14	1316.82553053408	-539.933496640922
"Stage6.Stele"	"Stage6"	"Stele"	158	1	1306.15449807538	-558.476245348495
"Stage6.Stele"	"Stage6"	"Stele"	158	2	1304.61574316183	-556.705962607617
"Stage6.Stele"	"Stage6"	"Stele"	158	3	1304.02811913504	-553.767842473686
"Stage6.Stele"	"Stage6"	"Stele"	158	4	1303.62130250111	-548.027207750467
"Stage6.Stele"	"Stage6"	"Stele"	158	5	1303.12408217075	-543.959041411178
"Stage6.Stele"	"Stage6"	"Stele"	158	6	1304.07332098325	-539.981278768317
"Stage6.Stele"	"Stage6"	"Stele"	158	7	1305.02255979576	-538.263608536173
"Stage6.Stele"	"Stage6"	"Stele"	158	8	1307.77987253683	-540.794912036175
"Stage6.Stele"	"Stage6"	"Stele"	158	9	1317.22705881362	-540.342893554032
"Stage6.Stele"	"Stage6"	"Stele"	158	10	1326.12411036958	-538.722460965817
"Stage6.Stele"	"Stage6"	"Stele"	158	11	1327.21666726899	-539.981278768317
"Stage6.Stele"	"Stage6"	"Stele"	158	12	1327.62348390292	-546.942363393323
"Stage6.Stele"	"Stage6"	"Stele"	158	13	1326.53863954577	-555.123897920116
"Stage6.Stele"	"Stage6"	"Stele"	159	1	1305.60710482014	-572.400447022079
"Stage6.Stele"	"Stage6"	"Stele"	159	2	1303.52688007183	-570.320222273774
"Stage6.Stele"	"Stage6"	"Stele"	159	3	1303.04310687455	-566.208150096891
"Stage6.Stele"	"Stage6"	"Stele"	159	4	1303.38174811265	-562.676605756745
"Stage6.Stele"	"Stage6"	"Stele"	159	5	1304.69534147322	-560.08674933697
"Stage6.Stele"	"Stage6"	"Stele"	159	6	1306.20081645347	-558.833775063932
"Stage6.Stele"	"Stage6"	"Stele"	159	7	1326.81728931745	-555.251762404167
"Stage6.Stele"	"Stage6"	"Stele"	159	8	1335.37431956022	-554.455759590886
"Stage6.Stele"	"Stage6"	"Stele"	159	9	1337.44392687475	-556.803967890065
"Stage6.Stele"	"Stage6"	"Stele"	159	10	1338.00112884405	-561.659585051079
"Stage6.Stele"	"Stage6"	"Stele"	159	11	1329.40429846061	-571.848421061076
"Stage6.Stele"	"Stage6"	"Stele"	160	1	1305.34082597011	-600.319564045895
"Stage6.Stele"	"Stage6"	"Stele"	160	2	1304.22221808679	-594.950246205982
"Stage6.Stele"	"Stage6"	"Stele"	160	3	1303.10361020347	-588.23859890609
"Stage6.Stele"	"Stage6"	"Stele"	160	4	1303.10361020347	-581.303230029534
"Stage6.Stele"	"Stage6"	"Stele"	160	5	1303.67309525253	-574.677593035936
"Stage6.Stele"	"Stage6"	"Stele"	160	6	1305.51129891033	-572.905893567588
"Stage6.Stele"	"Stage6"	"Stele"	160	7	1329.68402562544	-572.353724683233
"Stage6.Stele"	"Stage6"	"Stele"	160	8	1328.76374415151	-577.139188347644
"Stage6.Stele"	"Stage6"	"Stele"	160	9	1326.24830812278	-589.839072687812
"Stage6.Stele"	"Stage6"	"Stele"	160	10	1324.40774517493	-595.606169924411
"Stage6.Stele"	"Stage6"	"Stele"	160	11	1321.27878816359	-595.23805733484
"Stage6.Stele"	"Stage6"	"Stele"	160	12	1316.24791610613	-595.667522022672
"Stage6.Stele"	"Stage6"	"Stele"	160	13	1311.70786083476	-596.771859791382
"Stage6.Stele"	"Stage6"	"Stele"	161	1	1328.03583722865	-536.7794742784
"Stage6.Stele"	"Stage6"	"Stele"	161	2	1328.23031251651	-529.468222315749
"Stage6.Stele"	"Stage6"	"Stele"	161	3	1328.99027197103	-523.88028515014
"Stage6.Stele"	"Stage6"	"Stele"	161	4	1346.2521365496	-524.0403857023
"Stage6.Stele"	"Stage6"	"Stele"	161	5	1346.04998647154	-533.945739527456
"Stage6.Stele"	"Stage6"	"Stele"	162	1	1326.56533432938	-538.625446406292
"Stage6.Stele"	"Stage6"	"Stele"	162	2	1328.12117787613	-537.183445070275
"Stage6.Stele"	"Stage6"	"Stele"	162	3	1346.27207957177	-534.457892340429
"Stage6.Stele"	"Stage6"	"Stele"	162	4	1345.16324577023	-539.041072053445
"Stage6.Stele"	"Stage6"	"Stele"	162	5	1340.35829929691	-548.059586972606
"Stage6.Stele"	"Stage6"	"Stele"	162	6	1336.95787563887	-551.9774664047
"Stage6.Stele"	"Stage6"	"Stele"	162	7	1335.51324648486	-554.178751943097
"Stage6.Stele"	"Stage6"	"Stele"	162	8	1326.84948309292	-554.912085126167
"Stage6.Stele"	"Stage6"	"Stele"	162	9	1327.9816023252	-546.99317017064
"Stage6.Stele"	"Stage6"	"Stele"	162	10	1327.55512898004	-539.740698552954
"Stage6.Stele"	"Stage6"	"Stele"	163	1	1324.82605188128	-595.52977250375
"Stage6.Stele"	"Stage6"	"Stele"	163	2	1326.71178248208	-590.153434195086
"Stage6.Stele"	"Stage6"	"Stele"	163	3	1330.12214633459	-572.018322885263
"Stage6.Stele"	"Stage6"	"Stele"	163	4	1338.88685884424	-561.740874334306
"Stage6.Stele"	"Stage6"	"Stele"	163	5	1343.51858951328	-557.945089621205
"Stage6.Stele"	"Stage6"	"Stele"	163	6	1355.71591200426	-554.071615586907
"Stage6.Stele"	"Stage6"	"Stele"	163	7	1360.16628642664	-557.533017915428
"Stage6.Stele"	"Stage6"	"Stele"	163	8	1360.16628642664	-561.818563655503
"Stage6.Stele"	"Stage6"	"Stele"	163	9	1352.99623874613	-564.290993890161
"Stage6.Stele"	"Stage6"	"Stele"	163	10	1346.56792013602	-566.598595442509
"Stage6.Stele"	"Stage6"	"Stele"	163	11	1338.73855772627	-583.328706697029
"Stage6.Stele"	"Stage6"	"Stele"	163	12	1335.27715539775	-597.916045081513
"Stage6.Stele"	"Stage6"	"Stele"	163	13	1332.72231082194	-596.185343917252
"Stage6.Stele"	"Stage6"	"Stele"	163	14	1327.77745035262	-595.196371823389
"Stage6.Stele"	"Stage6"	"Stele"	164	1	1305.54399823614	-600.618413809943
"Stage6.Stele"	"Stage6"	"Stele"	164	2	1311.99786238756	-597.118783248962
"Stage6.Stele"	"Stage6"	"Stele"	164	3	1316.3610381519	-596.164338550513
"Stage6.Stele"	"Stage6"	"Stele"	164	4	1321.49685962451	-595.61894157997
"Stage6.Stele"	"Stage6"	"Stele"	164	5	1324.63289220513	-595.982539560332
"Stage6.Stele"	"Stage6"	"Stele"	164	6	1327.76892478575	-595.573491832425
"Stage6.Stele"	"Stage6"	"Stele"	164	7	1332.45024878291	-596.618836025965
"Stage6.Stele"	"Stage6"	"Stele"	164	8	1335.26813313071	-598.573175170409
"Stage6.Stele"	"Stage6"	"Stele"	164	9	1333.33236879878	-605.989899790288
"Stage6.Stele"	"Stage6"	"Stele"	164	10	1331.78647619728	-612.946416497064
"Stage6.Stele"	"Stage6"	"Stele"	164	11	1332.36618592284	-618.743513752711
"Stage6.Stele"	"Stage6"	"Stele"	164	12	1333.91207852435	-623.381191557228
"Stage6.Stele"	"Stage6"	"Stele"	164	13	1335.07149797548	-629.371525388063
"Stage6.Stele"	"Stage6"	"Stele"	164	14	1335.84444427623	-633.236256891828
"Stage6.Stele"	"Stage6"	"Stele"	164	15	1330.04734702058	-635.941568944463
"Stage6.Stele"	"Stage6"	"Stele"	164	16	1321.35170113711	-637.487461545969
"Stage6.Stele"	"Stage6"	"Stele"	164	17	1314.39518443034	-637.487461545969
"Stage6.Stele"	"Stage6"	"Stele"	164	18	1310.1439797762	-635.555095794087
"Stage6.Stele"	"Stage6"	"Stele"	164	19	1307.24543114837	-621.835298955722
"Stage6.Stele"	"Stage6"	"Stele"	164	20	1305.89277512206	-608.308738692546
"Stage6.Stele"	"Stage6"	"Stele"	165	1	1309.93512740935	-636.38482212474
"Stage6.Stele"	"Stage6"	"Stele"	165	2	1314.16809815649	-638.416648083366
"Stage6.Stele"	"Stage6"	"Stele"	165	3	1321.78744550134	-638.247329253481
"Stage6.Stele"	"Stage6"	"Stele"	165	4	1330.25338699562	-636.554140954626
"Stage6.Stele"	"Stage6"	"Stele"	165	5	1336.43352428644	-633.675720846572
"Stage6.Stele"	"Stage6"	"Stele"	165	6	1339.98921971403	-632.99844552703
"Stage6.Stele"	"Stage6"	"Stele"	165	7	1342.61366157726	-639.686539307508
"Stage6.Stele"	"Stage6"	"Stele"	165	8	1342.52900216232	-651.369538569609
"Stage6.Stele"	"Stage6"	"Stele"	165	9	1344.35502802742	-690.556190999291
"Stage6.Stele"	"Stage6"	"Stele"	165	10	1345.77751468047	-704.413814053668
"Stage6.Stele"	"Stage6"	"Stele"	165	11	1315.62995732406	-700.005816111215
"Stage6.Stele"	"Stage6"	"Stele"	165	12	1312.953672859	-678.595540390733
"Stage6.Stele"	"Stage6"	"Stele"	165	13	1310.11995989599	-656.083265184637
"Stage6.Stele"	"Stage6"	"Stele"	165	14	1308.81410750643	-641.853161044552
"Stage6.Stele"	"Stage6"	"Stele"	166	1	1356.97829867684	-453.530288705862
"Stage6.Stele"	"Stage6"	"Stele"	166	2	1363.28498420899	-452.244459616781
"Stage6.Stele"	"Stage6"	"Stele"	166	3	1379.47981968461	-458.740896915125
"Stage6.Stele"	"Stage6"	"Stele"	166	4	1387.36550027433	-462.169453693265
"Stage6.Stele"	"Stage6"	"Stele"	166	5	1397.99402628656	-468.340855893916
"Stage6.Stele"	"Stage6"	"Stele"	166	6	1405.87970687628	-475.026541611289
"Stage6.Stele"	"Stage6"	"Stele"	166	7	1407.76541310426	-478.112242711615
"Stage6.Stele"	"Stage6"	"Stele"	166	8	1395.42260870296	-484.11221707336
"Stage6.Stele"	"Stage6"	"Stele"	166	9	1391.4797684081	-484.11221707336
"Stage6.Stele"	"Stage6"	"Stele"	166	10	1384.1083713351	-480.68366029522
"Stage6.Stele"	"Stage6"	"Stele"	166	11	1375.87983506756	-478.112242711615
"Stage6.Stele"	"Stage6"	"Stele"	166	12	1363.02274714954	-471.083701316428
"Stage6.Stele"	"Stage6"	"Stele"	166	13	1358.56562333795	-468.169428055009
"Stage6.Stele"	"Stage6"	"Stele"	166	14	1355.22284460518	-466.377754935571
"Stage6.Stele"	"Stage6"	"Stele"	166	15	1354.13190248837	-464.468606231156
"Stage6.Stele"	"Stage6"	"Stele"	167	1	1343.03126682719	-482.337049013551
"Stage6.Stele"	"Stage6"	"Stele"	167	2	1345.10681458219	-480.767732418314
"Stage6.Stele"	"Stage6"	"Stele"	167	3	1348.44794023656	-474.237350457488
"Stage6.Stele"	"Stage6"	"Stele"	167	4	1352.9027744424	-467.858837844589
"Stage6.Stele"	"Stage6"	"Stele"	167	5	1353.66212118203	-464.77082777009
"Stage6.Stele"	"Stage6"	"Stele"	167	6	1354.77582973349	-466.593259945204
"Stage6.Stele"	"Stage6"	"Stele"	167	7	1358.42069408371	-468.567561468244
"Stage6.Stele"	"Stage6"	"Stele"	167	8	1362.62241270967	-471.402455962866
"Stage6.Stele"	"Stage6"	"Stele"	167	9	1375.5313072834	-478.540315315397
"Stage6.Stele"	"Stage6"	"Stele"	167	10	1367.78597053916	-490.48737068559
"Stage6.Stele"	"Stage6"	"Stele"	167	11	1361.45808104224	-488.361199814623
"Stage6.Stele"	"Stage6"	"Stele"	167	12	1349.51102567205	-485.222566624149
"Stage6.Stele"	"Stage6"	"Stele"	168	1	1342.56521435498	-482.717403057792
"Stage6.Stele"	"Stage6"	"Stele"	168	2	1349.3875145461	-485.612914185419
"Stage6.Stele"	"Stage6"	"Stele"	168	3	1361.28687534457	-488.70674799302
"Stage6.Stele"	"Stage6"	"Stele"	168	4	1367.43487842378	-490.927962008734
"Stage6.Stele"	"Stage6"	"Stele"	168	5	1359.06702992113	-503.797845343915
"Stage6.Stele"	"Stage6"	"Stele"	168	6	1357.58308928683	-504.688209724493
"Stage6.Stele"	"Stage6"	"Stele"	168	7	1350.60856830564	-502.610692836477
"Stage6.Stele"	"Stage6"	"Stele"	168	8	1344.82119983188	-500.533175948461
"Stage6.Stele"	"Stage6"	"Stele"	168	9	1339.90893407085	-499.093457604632
"Stage6.Stele"	"Stage6"	"Stele"	168	10	1340.77656342595	-497.853987097336
"Stage6.Stele"	"Stage6"	"Stele"	168	11	1343.00761033909	-485.541913391526
"Stage6.Stele"	"Stage6"	"Stele"	169	1	1346.29452709057	-523.30477781819
"Stage6.Stele"	"Stage6"	"Stele"	169	2	1344.93541157377	-518.865000463313
"Stage6.Stele"	"Stage6"	"Stele"	169	3	1341.22049582785	-513.519146097237
"Stage6.Stele"	"Stage6"	"Stele"	169	4	1340.94867272449	-506.950087766041
"Stage6.Stele"	"Stage6"	"Stele"	169	5	1340.90336887393	-501.332410296605
"Stage6.Stele"	"Stage6"	"Stele"	169	6	1340.04259571329	-499.520256274206
"Stage6.Stele"	"Stage6"	"Stele"	169	7	1344.75419617153	-501.105891043805
"Stage6.Stele"	"Stage6"	"Stele"	169	8	1350.779608296	-503.189868169564
"Stage6.Stele"	"Stage6"	"Stele"	169	9	1357.75640128224	-505.047326042523
"Stage6.Stele"	"Stage6"	"Stele"	169	10	1360.42932846528	-505.183237594202
"Stage6.Stele"	"Stage6"	"Stele"	169	11	1364.95971352127	-508.39981098396
"Stage6.Stele"	"Stage6"	"Stele"	169	12	1367.63264070431	-512.295942132117
"Stage6.Stele"	"Stage6"	"Stele"	169	13	1369.08236392223	-516.554504084754
"Stage6.Stele"	"Stage6"	"Stele"	169	14	1363.23816719999	-517.687100348754
"Stage6.Stele"	"Stage6"	"Stele"	169	15	1351.64038145664	-520.994281439631
"Stage6.Stele"	"Stage6"	"Stele"	170	1	1346.55219253022	-533.837859850658
"Stage6.Stele"	"Stage6"	"Stele"	170	2	1346.51897713326	-523.806809970437
"Stage6.Stele"	"Stage6"	"Stele"	170	3	1351.83344064596	-521.348870595814
"Stage6.Stele"	"Stage6"	"Stele"	170	4	1363.35918338913	-517.994115503422
"Stage6.Stele"	"Stage6"	"Stele"	170	5	1369.33795484092	-516.83157661002
"Stage6.Stele"	"Stage6"	"Stele"	170	6	1369.96904738305	-520.086685511548
"Stage6.Stele"	"Stage6"	"Stele"	170	7	1370.13512436782	-528.755904116639
"Stage6.Stele"	"Stage6"	"Stele"	170	8	1369.96904738305	-533.505705881114
"Stage6.Stele"	"Stage6"	"Stele"	171	1	1338.44551568842	-561.234250339155
"Stage6.Stele"	"Stage6"	"Stele"	171	2	1338.02053140072	-556.601921603204
"Stage6.Stele"	"Stage6"	"Stele"	171	3	1336.02310524852	-554.264508020843
"Stage6.Stele"	"Stage6"	"Stele"	171	4	1337.51055025548	-552.097088153563
"Stage6.Stele"	"Stage6"	"Stele"	171	5	1340.9104245571	-548.442223279327
"Stage6.Stele"	"Stage6"	"Stele"	171	6	1345.62775015059	-538.965073663574
"Stage6.Stele"	"Stage6"	"Stele"	171	7	1346.73270929861	-534.290246498853
"Stage6.Stele"	"Stage6"	"Stele"	171	8	1360.82104320306	-534.050414867965
"Stage6.Stele"	"Stage6"	"Stele"	171	9	1361.97055663086	-539.459889822312
"Stage6.Stele"	"Stage6"	"Stele"	171	10	1362.91721474787	-547.97981287541
"Stage6.Stele"	"Stage6"	"Stele"	171	11	1362.78197787401	-551.293116284948
"Stage6.Stele"	"Stage6"	"Stele"	171	12	1361.29437226157	-553.321669392828
"Stage6.Stele"	"Stage6"	"Stele"	171	13	1355.77600628019	-553.706551866601
"Stage6.Stele"	"Stage6"	"Stele"	171	14	1343.29690000148	-557.435939949894
"Stage6.Stele"	"Stage6"	"Stele"	172	1	1356.25317982691	-554.01161861967
"Stage6.Stele"	"Stage6"	"Stele"	172	2	1361.52077418908	-553.619814080335
"Stage6.Stele"	"Stage6"	"Stele"	172	3	1370.32989084588	-551.09009401997
"Stage6.Stele"	"Stage6"	"Stele"	172	4	1380.36732456513	-548.012405504685
"Stage6.Stele"	"Stage6"	"Stele"	172	5	1384.52498785942	-547.436222821142
"Stage6.Stele"	"Stage6"	"Stele"	172	6	1386.08302109384	-553.385076988927
"Stage6.Stele"	"Stage6"	"Stele"	172	7	1382.25875770027	-556.217864687872
"Stage6.Stele"	"Stage6"	"Stele"	172	8	1372.34400075396	-559.050652386817
"Stage6.Stele"	"Stage6"	"Stele"	172	9	1365.55616677101	-560.194623960919
"Stage6.Stele"	"Stage6"	"Stele"	172	10	1360.57483107319	-561.562598404906
"Stage6.Stele"	"Stage6"	"Stele"	172	11	1360.82739115614	-557.452615348893
"Stage6.Stele"	"Stage6"	"Stele"	173	1	1358.45453882774	-504.681004969942
"Stage6.Stele"	"Stage6"	"Stele"	173	2	1359.35194892771	-504.17621178871
"Stage6.Stele"	"Stage6"	"Stele"	173	3	1367.87734487741	-490.995500945418
"Stage6.Stele"	"Stage6"	"Stele"	173	4	1373.03745295223	-493.912083770317
