"ROI.name"	"ROI.id"	"point"	"x"	"y"
"Pavement-cell"	21	8	866.837931440535	-252.841161854416
"Pavement-cell"	21	9	864.688835292176	-240.161494579099
"Pavement-cell"	21	10	867.661700704968	-228.169912009526
"Pavement-cell"	21	11	872.222729579509	-216.619254470103
"Pavement-cell"	21	12	873.644348968977	-215.434571645547
"Pavement-cell"	21	13	884.069557825071	-224.675097677085
"Pavement-cell"	21	14	898.285751719746	-229.591531398993
"Pavement-cell"	21	15	914.219735710027	-227.636804738476
"Pavement-cell"	21	16	926.718139509095	-221.357985768328
"Pavement-cell"	21	17	930.509124547675	-218.633215271848
"Pavement-cell"	21	18	943.955274606388	-228.466082715665
"Pavement-cell"	21	19	955.162696329554	-231.843409941016
"Pavement-cell"	21	20	966.416115930455	-232.991718063557
"Pavement-cell"	21	21	965.841961869184	-235.517995933147
"Pavement-cell"	21	22	976.061904159799	-247.230738783064
"Pavement-cell"	21	23	977.899197155864	-249.412524215892
"Pavement-cell"	21	24	965.038146183406	-268.015115801055
"Pavement-cell"	21	25	962.511868313816	-276.857088344621
"Pavement-cell"	21	26	952.492978446782	-294.144277135509
"Pavement-cell"	21	27	950.517015277031	-298.156743526496
"Pavement-cell"	21	28	926.822439632542	-304.941087834961
"Pavement-cell"	21	29	925.455444883821	-304.73857009441
"Pavement-cell"	22	1	913.364613298449	-643.664696713279
"Pavement-cell"	22	2	881.842677808723	-650.057257057349
"Pavement-cell"	22	3	877.544232060124	-654.025053132979
"Pavement-cell"	22	4	873.135569753869	-656.008951170794
"Pavement-cell"	22	5	872.033404177305	-659.976747246423
"Pavement-cell"	22	6	873.796869099807	-674.745765972379
"Pavement-cell"	22	7	874.788818118715	-680.917893201136
"Pavement-cell"	22	8	873.576435984494	-690.947599947867
"Pavement-cell"	22	9	867.901876462409	-695.0006367541
"Pavement-cell"	22	10	855.933503462639	-700.233320763302
"Pavement-cell"	22	11	851.090487411569	-700.121987060979
"Pavement-cell"	22	12	849.767193043189	-731.443422937763
"Pavement-cell"	22	13	853.928638650648	-743.095470638649
"Pavement-cell"	22	14	861.557955597656	-754.331373778789
"Pavement-cell"	22	15	864.748397230042	-769.035148258478
"Pavement-cell"	22	16	858.734700386917	-787.954921791077
"Pavement-cell"	22	17	852.183396015977	-799.901417996908
"Pavement-cell"	22	18	854.880991933423	-812.618655893439
"Pavement-cell"	22	19	852.763335046611	-835.736684564975
"Pavement-cell"	22	20	844.035388161067	-846.038523511847
"Pavement-cell"	22	21	841.306423895766	-864.648214498985
"Pavement-cell"	22	22	834.057766871481	-876.663410453749
"Pavement-cell"	22	23	841.764214031064	-880.296449828981
"Pavement-cell"	22	24	845.395369679645	-884.391601289921
"Pavement-cell"	22	25	856.12827746229	-883.437565042575
"Pavement-cell"	22	26	871.869875543502	-880.933219893291
"Pavement-cell"	22	27	894.682336468735	-895.799286562684
"Pavement-cell"	22	28	904.310719813436	-891.605412494767
"Pavement-cell"	22	29	910.314326568412	-889.231893545125
"Pavement-cell"	22	30	918.691452273029	-883.367905551893
"Pavement-cell"	22	31	924.695059028005	-873.036117182865
"Pavement-cell"	22	32	932.653328447391	-866.334416619171
"Pavement-cell"	22	33	944.381304433856	-863.402422622555
"Pavement-cell"	22	34	953.316905185447	-864.519372716504
"Pavement-cell"	22	35	962.810980984014	-868.9871730923
"Pavement-cell"	22	36	973.142769353042	-872.617260897634
"Pavement-cell"	22	37	977.470950967094	-871.500310803685
"Pavement-cell"	22	38	982.015992748042	-864.646104689816
"Pavement-cell"	22	39	987.119031359269	-855.715787120168
"Pavement-cell"	22	40	991.584190144093	-836.898332241267
"Pavement-cell"	22	41	998.600868234531	-822.227096233989
"Pavement-cell"	22	42	1009.12588537019	-807.555860226711
"Pavement-cell"	22	43	1009.44482528339	-796.07402335145
"Pavement-cell"	22	44	1008.16906563058	-782.678546996978
"Pavement-cell"	22	45	999.238748060934	-776.299748732944
"Pavement-cell"	22	46	988.394791012076	-769.92095046891
"Pavement-cell"	22	47	974.999314657605	-762.585332465271
"Pavement-cell"	22	48	962.87959795594	-758.439113593649
"Pavement-cell"	22	49	961.284898389931	-746.638336805186
"Pavement-cell"	22	50	968.301576480369	-743.448937673169
"Pavement-cell"	22	51	983.929632227252	-741.85423810716
"Pavement-cell"	22	52	997.962988408127	-734.518620103521
"Pavement-cell"	22	53	1010.40164502299	-722.079963488655
"Pavement-cell"	22	54	1020.28878233225	-699.116289738132
"Pavement-cell"	22	55	1019.96984241904	-686.677633123266
"Pavement-cell"	22	56	1012.3152845022	-672.644276942391
"Pavement-cell"	22	57	1003.06602701935	-665.627598851953
"Pavement-cell"	22	58	976.912954136815	-668.179118157567
"Pavement-cell"	22	59	960.328078650326	-669.454877810374
"Pavement-cell"	22	60	942.786383424233	-668.81699798397
"Pavement-cell"	22	61	933.537125941383	-667.541238331163
"Pavement-cell"	23	1	1127.28752244571	-525.162058649408
"Pavement-cell"	23	2	1123.47509370779	-513.963049231749
"Pavement-cell"	23	3	1119.90094176598	-496.568843114958
"Pavement-cell"	23	4	1123.95164730003	-478.221529813685
"Pavement-cell"	23	5	1133.24444234872	-461.542154085256
"Pavement-cell"	23	6	1138.24825506725	-458.921109327931
"Pavement-cell"	23	7	1149.68554128103	-461.065600493015
"Pavement-cell"	23	8	1162.07593467929	-462.733538065858
"Pavement-cell"	23	9	1181.37635516505	-458.921109327931
"Pavement-cell"	23	10	1190.96027556543	-457.214950096213
"Pavement-cell"	23	11	1199.08854134492	-465.173877005295
"Pavement-cell"	23	12	1204.84606293872	-474.318176007219
"Pavement-cell"	23	13	1218.56251144161	-503.95247832827
"Pavement-cell"	23	14	1224.65871077623	-508.18595008842
"Pavement-cell"	23	15	1239.8470908458	-513.650937636116
"Pavement-cell"	23	16	1243.38951110536	-512.765332571227
"Pavement-cell"	23	17	1250.47435162448	-530.182232180727
"Pavement-cell"	23	18	1250.47435162448	-538.743081141329
"Pavement-cell"	23	19	1247.81753642981	-548.189535166821
"Pavement-cell"	23	20	1238.96148578091	-555.864779062533
"Pavement-cell"	23	21	1237.78067902772	-561.768812828465
"Pavement-cell"	23	22	1230.66689432437	-575.12676863986
"Pavement-cell"	23	23	1228.70957123201	-582.792950751622
"Pavement-cell"	23	24	1203.10126077357	-586.21826616326
"Pavement-cell"	23	25	1183.36491959222	-593.721338017325
"Pavement-cell"	23	26	1160.64006994305	-593.298972420504
"Pavement-cell"	23	27	1158.63959619455	-593.00266016717
"Pavement-cell"	23	28	1163.27918735618	-579.319798097274
"Pavement-cell"	23	29	1167.76150424115	-564.300104675721
"Pavement-cell"	23	30	1167.76150424115	-550.224056914161
"Pavement-cell"	23	31	1163.07215979606	-540.559361540004
"Pavement-cell"	23	32	1158.65203633038	-534.182789982964
"Pavement-cell"	23	33	1155.10144534976	-531.936497729915
"Pavement-cell"	23	34	1141.73863270036	-526.434041843066
"Pavement-cell"	23	35	1127.9312770166	-526.815460508363
"Pavement-cell"	24	1	1086.65205354432	-582.550884425266
"Pavement-cell"	24	2	1093.47376791878	-557.61634222899
"Pavement-cell"	24	3	1114.17414257229	-532.09372120733
"Pavement-cell"	24	4	1126.7590294355	-527.271474839182
"Pavement-cell"	24	5	1122.40724612766	-513.392814560122
"Pavement-cell"	24	6	1119.11400470551	-496.33852862399
"Pavement-cell"	24	7	1122.72778716569	-478.451151141528
"Pavement-cell"	24	8	1132.12299877377	-460.365368795972
"Pavement-cell"	24	9	1137.99500602882	-457.558708936251
"Pavement-cell"	24	10	1161.9456534558	-461.423520464152
"Pavement-cell"	24	11	1191.05029400816	-456.134300842767
"Pavement-cell"	24	12	1190.57577197868	-452.931277143742
"Pavement-cell"	24	13	1192.69600540371	-425.151359437363
"Pavement-cell"	24	14	1190.41661432962	-398.052362771613
"Pavement-cell"	24	15	1189.2997230575	-387.125644998335
"Pavement-cell"	24	16	1181.43705796998	-387.642886774086
"Pavement-cell"	24	17	1160.47636894951	-383.972761210925
"Pavement-cell"	24	18	1150.63457083527	-379.551083797278
"Pavement-cell"	24	19	1132.39993919765	-342.708468403466
"Pavement-cell"	24	20	1120.30281113463	-337.88833658342
"Pavement-cell"	24	21	1113.23401748225	-340.311922978519
"Pavement-cell"	24	22	1108.38900448526	-346.412577948772
"Pavement-cell"	24	23	1099.09858997071	-362.288796671232
"Pavement-cell"	24	24	1093.60884961842	-370.815145984119
"Pavement-cell"	24	25	1087.69222892379	-376.852514039869
"Pavement-cell"	24	26	1082.62083975696	-380.716429595548
"Pavement-cell"	24	27	1069.45937739542	-384.459597790113
"Pavement-cell"	24	28	1061.36930420072	-387.357534456872
"Pavement-cell"	24	29	1055.21118878386	-392.066681540357
"Pavement-cell"	24	30	1054.12446253382	-398.828533762796
"Pavement-cell"	24	31	1054.48670461717	-410.29953306872
"Pavement-cell"	24	32	1056.26270201865	-421.839075646013
"Pavement-cell"	24	33	1054.86623958336	-430.432690632435
"Pavement-cell"	24	34	1045.84294384761	-435.481439436958
"Pavement-cell"	24	35	1034.77866455259	-439.133725806188
"Pavement-cell"	24	36	1024.89600731821	-446.975399481298
"Pavement-cell"	24	37	1019.85356357914	-455.48600057817
"Pavement-cell"	24	38	1019.7849619377	-467.41242332287
"Pavement-cell"	24	39	1023.73863845077	-479.71275025242
"Pavement-cell"	24	40	1026.81372018316	-491.134482401287
"Pavement-cell"	24	41	1025.31684328444	-502.366125471866
"Pavement-cell"	24	42	1021.06382833801	-509.511190581862
"Pavement-cell"	24	43	1015.79008980444	-516.656255691858
"Pavement-cell"	24	44	1015.27972801087	-534.859159662563
"Pavement-cell"	24	45	1021.53215216886	-540.022674436981
"Pavement-cell"	24	46	1037.72548710629	-551.99200793025
"Pavement-cell"	24	47	1051.97594273909	-570.018225311908
"Pavement-cell"	24	48	1069.75856258857	-570.383621610185
"Pavement-cell"	25	1	446.335958305593	-176.724050175312
"Pavement-cell"	25	2	446.335958305593	-278.263693837938
"Pavement-cell"	25	3	452.271913982359	-258.517555566248
"Pavement-cell"	25	4	467.793671977019	-247.143853587401
"Pavement-cell"	25	5	487.32967772892	-246.073387518804
"Pavement-cell"	25	6	497.900530156318	-247.010045328827
"Pavement-cell"	25	7	494.891480512696	-232.344661889526
"Pavement-cell"	25	8	490.917512521427	-222.012345112227
"Pavement-cell"	25	9	480.32026454471	-201.877573956464
"Pavement-cell"	25	10	469.723016567993	-188.101151586732
"Pavement-cell"	25	11	449.853176611648	-178.563628407686
"Pavement-cell"	25	12	446.335958305593	-176.724050175312
"Pavement-cell"	25	13	446.335958305593	-176.724050175312
"Pavement-cell"	26	1	547.129637070811	-170.654101955104
"Pavement-cell"	26	2	537.504893793517	-171.024284388846
"Pavement-cell"	26	3	531.581974853643	-177.317385762462
"Pavement-cell"	26	4	531.952157287386	-186.942129039756
"Pavement-cell"	26	5	537.134711359775	-211.003987232992
"Pavement-cell"	26	6	536.394346492291	-230.993838655065
"Pavement-cell"	26	7	536.024164058549	-248.022230607201
"Pavement-cell"	26	8	532.69252215487	-256.536426583269
"Pavement-cell"	26	9	526.769603214996	-259.868068486948
"Pavement-cell"	26	10	515.664130202734	-255.055696848301
"Pavement-cell"	26	11	501.967380154276	-248.392413040943
"Pavement-cell"	26	12	486.049535503366	-247.281865739717
"Pavement-cell"	26	13	468.280778683746	-248.392413040943
"Pavement-cell"	26	14	453.473481334062	-259.127703619464
"Pavement-cell"	26	15	446.335958305593	-281.254025007719
"Pavement-cell"	26	16	446.335958305593	-412.124270551274
"Pavement-cell"	26	17	446.335958305593	-412.124270551274
"Pavement-cell"	26	18	467.283049755123	-415.615452459529
"Pavement-cell"	26	19	492.954371681865	-420.814707533299
"Pavement-cell"	26	20	498.803533639857	-437.712286523053
"Pavement-cell"	26	21	501.078207734631	-459.484167144467
"Pavement-cell"	26	22	509.202043787398	-471.507444502561
"Pavement-cell"	26	23	523.824948682377	-486.455302839652
"Pavement-cell"	26	24	526.285928298808	-487.513254888122
"Pavement-cell"	26	25	540.295174668371	-482.13469095276
"Pavement-cell"	26	26	552.430281000385	-480.625662186085
"Pavement-cell"	26	27	559.975424833761	-476.412956879116
"Pavement-cell"	26	28	567.846187155358	-468.217140449182
"Pavement-cell"	26	29	575.820448798837	-455.714285773605
"Pavement-cell"	26	30	578.872326711773	-445.967965987131
"Pavement-cell"	26	31	586.452797656808	-432.775977589278
"Pavement-cell"	26	32	592.693842758891	-429.703036000196
"Pavement-cell"	26	33	603.385643461616	-435.477360277642
"Pavement-cell"	26	34	610.75248038939	-453.824954135493
"Pavement-cell"	26	35	615.339378853853	-486.489231079396
"Pavement-cell"	26	36	614.783391161191	-509.145729555379
"Pavement-cell"	26	37	619.648283471985	-530.134264953376
"Pavement-cell"	26	38	630.0730527094	-539.030068035971
"Pavement-cell"	26	39	645.501711180775	-539.030068035971
"Pavement-cell"	26	40	658.289428112005	-533.331194186183
"Pavement-cell"	26	41	675.671448150572	-527.525388173243
"Pavement-cell"	26	42	701.930141321157	-529.876912934788
"Pavement-cell"	26	43	723.485784968652	-531.05267531556
"Pavement-cell"	26	44	737.594933537922	-524.390021824516
"Pavement-cell"	26	45	745.237389012943	-514.983922778336
"Pavement-cell"	26	46	743.748757017585	-501.979188620684
"Pavement-cell"	26	47	736.341214830718	-490.631464419526
"Pavement-cell"	26	48	725.455136005997	-455.073496147714
"Pavement-cell"	26	49	723.645698645569	-437.883841223645
"Pavement-cell"	26	50	728.84713523115	-422.31151555926
"Pavement-cell"	26	51	743.454374431893	-406.622258639944
"Pavement-cell"	26	52	745.480067554094	-397.546066724368
"Pavement-cell"	26	53	751.804102328878	-381.245709167552
"Pavement-cell"	26	54	765.656472747463	-368.13667305902
"Pavement-cell"	26	55	764.808882556229	-365.311372421575
"Pavement-cell"	26	56	747.574548667818	-361.544304904983
"Pavement-cell"	26	57	741.922058548572	-359.399699252294
"Pavement-cell"	26	58	724.214523723701	-347.325375800445
"Pavement-cell"	26	59	705.500854156775	-322.35010300299
"Pavement-cell"	26	60	693.416632061477	-293.146009524056
"Pavement-cell"	26	61	690.876127405033	-276.491590109594
"Pavement-cell"	26	62	690.657147262294	-254.649440869314
"Pavement-cell"	26	63	688.600507137799	-247.731651359648
"Pavement-cell"	26	64	684.300259604764	-248.479520495828
"Pavement-cell"	26	65	657.563937986326	-259.884524822574
"Pavement-cell"	26	66	638.493275013734	-268.2980526046
"Pavement-cell"	26	67	627.836139823168	-260.632393958754
"Pavement-cell"	26	68	620.357448461368	-251.097062472458
"Pavement-cell"	26	69	620.357448461368	-239.505090861667
"Pavement-cell"	26	70	624.470728710358	-211.27303097087
"Pavement-cell"	26	71	617.926873768782	-196.315648247268
"Pavement-cell"	26	72	609.513345986757	-189.584826021648
"Pavement-cell"	26	73	595.49079968338	-184.536709352432
"Pavement-cell"	26	74	584.833664492814	-176.871050706586
"Pavement-cell"	26	75	574.523137167726	-178.79811549743
"Pavement-cell"	26	76	563.787846589205	-178.79811549743
"Pavement-cell"	26	77	555.643833046879	-176.577020894978
"Pavement-cell"	26	78	547.129637070811	-170.654101955104
"Pavement-cell"	26	79	547.129637070811	-170.654101955104
"Pavement-cell"	27	1	446.335958305593	-412.849111612006
"Pavement-cell"	27	2	446.335958305593	-525.439469512331
"Pavement-cell"	27	3	446.335958305593	-525.439469512331
"Pavement-cell"	27	4	454.104342625941	-521.385123022214
"Pavement-cell"	27	5	472.929865121248	-519.257020479266
"Pavement-cell"	27	6	486.516981356992	-519.911821261711
"Pavement-cell"	27	7	505.997304634745	-512.381612263588
"Pavement-cell"	27	8	521.724836076815	-495.462957505459
"Pavement-cell"	27	9	525.321207983084	-487.684757801204
"Pavement-cell"	27	10	523.006689426519	-487.040613362804
"Pavement-cell"	27	11	508.565764946391	-472.327218609466
"Pavement-cell"	27	12	500.255421613487	-460.338526588228
"Pavement-cell"	27	13	497.939424291202	-438.268434458221
"Pavement-cell"	27	14	491.808843143978	-421.375277519203
"Pavement-cell"	27	15	446.335958305593	-412.849111612006
"Pavement-cell"	27	16	446.335958305593	-412.849111612006
"Pavement-cell"	28	1	950.428951603769	-298.665314859662
"Pavement-cell"	28	2	929.042263830579	-304.943562965006
"Pavement-cell"	28	3	927.027393404986	-305.505259588974
"Pavement-cell"	28	4	927.527373821816	-306.205232172537
"Pavement-cell"	28	5	923.811746474387	-311.89092228505
"Pavement-cell"	28	6	919.229079509092	-319.97798163557
"Pavement-cell"	28	7	914.646412543798	-326.98676640602
"Pavement-cell"	28	8	911.142020158572	-333.995551176471
"Pavement-cell"	28	9	907.36805912833	-340.734767301904
"Pavement-cell"	28	10	903.046799124848	-350.117580872265
"Pavement-cell"	28	11	901.437548937949	-360.413278388169
"Pavement-cell"	28	12	900.745878174597	-365.518045256385
"Pavement-cell"	28	13	896.046176037602	-372.004730123914
"Pavement-cell"	28	14	884.993861591891	-374.969985219105
"Pavement-cell"	28	15	875.01982172625	-376.317828444191
"Pavement-cell"	28	16	863.158801345488	-374.161279284053
"Pavement-cell"	28	17	855.88044793002	-368.230769093671
"Pavement-cell"	28	18	843.210721614205	-356.100180067892
"Pavement-cell"	28	19	828.114877493235	-346.665277492285
"Pavement-cell"	28	20	814.906013887386	-344.778296977164
"Pavement-cell"	28	21	804.931974021745	-344.778296977164
"Pavement-cell"	28	22	799.528338668372	-344.327994031049
"Pavement-cell"	28	23	798.239207172833	-349.601713785526
"Pavement-cell"	28	24	791.56466464958	-358.801758885145
"Pavement-cell"	28	25	789.156103492749	-360.594111791453
"Pavement-cell"	28	26	787.383376036588	-361.92076092349
"Pavement-cell"	28	27	784.8422971613	-363.112188944154
"Pavement-cell"	28	28	782.902668048322	-364.135882087115
"Pavement-cell"	28	29	781.700297894486	-364.504605261886
"Pavement-cell"	28	30	778.912795407759	-364.632916519037
"Pavement-cell"	28	31	774.361515490288	-365.102474459519
"Pavement-cell"	28	32	766.085171649486	-365.711584921918
"Pavement-cell"	28	33	766.085171649487	-365.711584921918
"Pavement-cell"	28	34	766.620053732345	-368.615230514578
"Pavement-cell"	28	35	752.174321725693	-382.064705141461
"Pavement-cell"	28	36	746.196777447078	-397.506694527883
"Pavement-cell"	28	37	743.706133997655	-407.469268325574
"Pavement-cell"	28	38	729.758530680888	-422.413129022111
"Pavement-cell"	28	39	724.279115092157	-438.353247098417
"Pavement-cell"	28	40	726.271629851696	-454.791493864608
"Pavement-cell"	28	41	730.754788060657	-473.222255390337
"Pavement-cell"	28	42	737.230461029156	-490.158630846412
"Pavement-cell"	28	43	744.702391377424	-502.113719403641
"Pavement-cell"	28	44	746.196777447078	-510.083778441794
"Pavement-cell"	28	45	746.694906136963	-516.061322720409
"Pavement-cell"	28	46	738.226718408925	-525.525767828216
"Pavement-cell"	28	47	723.282857712388	-532.4995694866
"Pavement-cell"	28	48	701.863324047352	-531.503312106831
"Pavement-cell"	28	49	685.425077281161	-529.510797347293
"Pavement-cell"	28	50	676.956889553124	-529.012668657408
"Pavement-cell"	28	51	659.024256717279	-534.492084246138
"Pavement-cell"	28	52	645.574782090396	-539.971499834868
"Pavement-cell"	28	53	629.136535324205	-540.469628524753
"Pavement-cell"	28	54	618.177704146745	-530.507054727062
"Pavement-cell"	28	55	614.192674627668	-510.083778441794
"Pavement-cell"	28	56	614.192674627668	-486.173601327335
"Pavement-cell"	28	57	609.709516418707	-454.293365174723
"Pavement-cell"	28	58	602.735714760324	-436.858861028763
"Pavement-cell"	28	59	592.773140962632	-431.379445440033
"Pavement-cell"	28	60	586.795596684017	-433.371960199571
"Pavement-cell"	28	61	579.821795025633	-445.825177446686
"Pavement-cell"	28	62	576.334894196442	-456.285879934261
"Pavement-cell"	28	63	568.364835158289	-468.240968491491
"Pavement-cell"	28	64	560.394776120135	-476.709156219529
"Pavement-cell"	28	65	552.424717081982	-481.19231442849
"Pavement-cell"	28	66	539.971499834868	-482.686700498143
"Pavement-cell"	28	67	528.179689952505	-487.071315446064
"Pavement-cell"	28	68	526.486705068991	-487.801622650718
"Pavement-cell"	28	69	525.101409071967	-489.314386336244
"Pavement-cell"	28	70	522.175426080996	-496.066654776947
"Pavement-cell"	28	71	514.072703952153	-503.9443012911
"Pavement-cell"	28	72	506.645208667381	-513.397477108083
"Pavement-cell"	28	73	499.442788997298	-516.098384484364
"Pavement-cell"	28	74	487.063630189343	-521.050048007546
"Pavement-cell"	28	75	472.208639619797	-520.599896778166
"Pavement-cell"	28	76	454.202590444591	-522.400501695686
"Pavement-cell"	28	77	446.335958305593	-526.429752303466
"Pavement-cell"	28	78	446.335958305593	-562.55541933418
"Pavement-cell"	28	79	457.578724664942	-572.367288156885
"Pavement-cell"	28	80	465.231295564405	-578.669405368208
"Pavement-cell"	28	81	473.784168922628	-580.920161515108
"Pavement-cell"	28	82	481.886891051471	-581.820463973869
"Pavement-cell"	28	83	497.417108465087	-582.495690817939
"Pavement-cell"	28	84	510.696569731802	-582.495690817939
"Pavement-cell"	28	85	520.824972392856	-584.07122012077
"Pavement-cell"	28	86	527.577240833558	-588.797808029261
"Pavement-cell"	28	87	530.728299439219	-598.476059460935
"Pavement-cell"	28	88	528.649575556685	-618.141737561918
"Pavement-cell"	28	89	526.496843137315	-632.288264889206
"Pavement-cell"	28	90	525.574243529014	-639.053995350082
"Pavement-cell"	28	91	525.881776731781	-642.744393783288
"Pavement-cell"	28	92	537.875571639699	-655.660788299507
"Pavement-cell"	28	93	548.331700533781	-664.886784382521
"Pavement-cell"	28	94	553.252231778055	-669.19224922126
"Pavement-cell"	28	95	558.787829427863	-669.807315626795
"Pavement-cell"	28	96	567.398759105343	-669.19224922126
"Pavement-cell"	28	97	575.702155580055	-666.731983599123
"Pavement-cell"	28	98	584.313085257534	-666.116917193589
"Pavement-cell"	28	99	589.541149704575	-668.884716018493
"Pavement-cell"	28	100	594.771451648176	-674.449900515794
"Pavement-cell"	28	101	598.393199323977	-690.144140444264
"Pavement-cell"	28	102	601.612530591356	-705.838380372734
"Pavement-cell"	28	103	602.4173634082	-719.922954667515
"Pavement-cell"	28	104	608.856025942957	-729.983364878073
"Pavement-cell"	28	105	617.709186928248	-735.617194595985
"Pavement-cell"	28	106	628.172013547228	-737.226860229675
"Pavement-cell"	28	107	633.001010448296	-735.214778187563
"Pavement-cell"	28	108	639.439672983053	-731.995446920185
"Pavement-cell"	28	109	644.268669884121	-726.361617202272
"Pavement-cell"	28	110	649.902499602033	-716.703623400137
"Pavement-cell"	28	111	653.926663686256	-703.826298330623
"Pavement-cell"	28	112	656.34116213679	-689.741724035842
"Pavement-cell"	28	113	660.767742629435	-674.449900515794
"Pavement-cell"	28	114	664.389490305236	-651.1097488273
"Pavement-cell"	28	115	672.437818473682	-639.439672983053
"Pavement-cell"	28	116	686.924809176886	-631.391344814607
"Pavement-cell"	28	117	701.411799880089	-627.367180730384
"Pavement-cell"	28	118	715.093957766447	-625.355098688272
"Pavement-cell"	28	119	726.361617202272	-625.355098688272
"Pavement-cell"	28	120	735.617194595985	-626.964764321961
"Pavement-cell"	28	121	744.067939172854	-628.172013547228
"Pavement-cell"	28	122	752.921100158145	-639.842089391475
"Pavement-cell"	28	123	759.762179101324	-652.719414460989
"Pavement-cell"	28	124	765.396008819236	-664.791906713659
"Pavement-cell"	28	125	769.822589311882	-670.425736431571
"Pavement-cell"	28	126	774.249169804527	-674.047484107372
"Pavement-cell"	28	127	789.138576916153	-675.657149741061
"Pavement-cell"	28	128	801.613485577244	-675.657149741061
"Pavement-cell"	28	129	813.685977829914	-677.26681537475
"Pavement-cell"	28	130	826.160886491005	-685.315143543196
"Pavement-cell"	28	131	836.623713109985	-695.777970162176
"Pavement-cell"	28	132	848.293788954232	-699.8021342464
"Pavement-cell"	28	133	855.939700714256	-699.8021342464
"Pavement-cell"	28	134	867.609776558503	-694.57072093691
"Pavement-cell"	28	135	873.243606276416	-690.546556852687
"Pavement-cell"	28	136	874.04843909326	-681.290979458973
"Pavement-cell"	28	137	872.841189867993	-674.449900515794
"Pavement-cell"	28	138	872.036357051149	-665.194323122081
"Pavement-cell"	28	139	871.633940642726	-659.962909812591
"Pavement-cell"	28	140	872.036357051149	-655.536329319945
"Pavement-cell"	28	141	876.462937543794	-653.524247277834
"Pavement-cell"	28	142	881.710547970741	-649.17874114693
"Pavement-cell"	28	143	899.496266906274	-644.896993995783
"Pavement-cell"	28	144	913.000238690659	-642.920803002946
"Pavement-cell"	28	145	914.976429683496	-631.063657045925
"Pavement-cell"	28	146	916.293890345388	-620.853336916267
"Pavement-cell"	28	147	919.587542000116	-607.019999966409
"Pavement-cell"	28	148	920.575637496534	-593.18666301655
"Pavement-cell"	28	149	919.258176834643	-585.281899045203
"Pavement-cell"	28	150	914.317699352551	-579.353326066692
"Pavement-cell"	28	151	906.742300546676	-574.083483419127
"Pavement-cell"	28	152	897.520075913437	-572.436657591763
"Pavement-cell"	28	153	888.627216445671	-568.813640771562
"Pavement-cell"	28	154	877.758165985068	-561.238241965687
"Pavement-cell"	28	155	868.206576186356	-551.357287001502
"Pavement-cell"	28	156	856.349430229334	-535.218393893334
"Pavement-cell"	28	157	853.714508905552	-523.361247936312
"Pavement-cell"	28	158	863.266098704263	-511.833467144764
"Pavement-cell"	28	159	870.182767179193	-506.563624497199
"Pavement-cell"	28	160	880.063722143377	-500.964416684161
"Pavement-cell"	28	161	888.627216445671	-495.03584370565
"Pavement-cell"	28	162	895.873250086073	-489.766001058085
"Pavement-cell"	28	163	904.766109553839	-488.777905561666
"Pavement-cell"	28	164	911.024047697822	-491.083461719976
"Pavement-cell"	28	165	916.952620676333	-494.706478540177
"Pavement-cell"	28	166	926.174845309572	-499.64695602227
"Pavement-cell"	28	167	931.77405312261	-504.587433504362
"Pavement-cell"	28	168	937.043895770175	-508.210450324563
"Pavement-cell"	28	169	940.008182259431	-513.150927806655
"Pavement-cell"	28	170	944.61929457605	-520.72632661253
"Pavement-cell"	28	171	947.583581065305	-525.337438929149
"Pavement-cell"	28	172	954.170884374762	-536.865219720698
"Pavement-cell"	28	173	958.781996691381	-544.440618526573
"Pavement-cell"	28	174	963.063743842528	-551.357287001502
"Pavement-cell"	28	175	970.968507813876	-555.968399318122
"Pavement-cell"	28	176	974.262159468604	-556.95649481454
"Pavement-cell"	28	177	978.543906619751	-556.627129649067
"Pavement-cell"	28	178	982.496288605425	-552.674747663393
"Pavement-cell"	28	179	988.095496418463	-542.135062368263
"Pavement-cell"	28	180	993.035973900555	-536.865219720698
"Pavement-cell"	28	181	997.976451382647	-534.559663562388
"Pavement-cell"	28	182	1003.24629403021	-533.900933231443
"Pavement-cell"	28	183	1008.1867715123	-534.889028727861
"Pavement-cell"	28	184	1014.44470965629	-535.547759058807
"Pavement-cell"	28	185	1014.77407482176	-527.972360252932
"Pavement-cell"	28	186	1015.43280515271	-516.11521429591
"Pavement-cell"	28	187	1020.3732826348	-509.198545820981
"Pavement-cell"	28	188	1024.32566462047	-501.623147015106
"Pavement-cell"	28	189	1026.30185561331	-491.083461719976
"Pavement-cell"	28	190	1023.33756912405	-480.214411259373
"Pavement-cell"	28	191	1021.23779083258	-473.680507237239
"Pavement-cell"	28	192	1019.65753893187	-467.359499634407
"Pavement-cell"	28	193	1019.26247595669	-455.507610379096
"Pavement-cell"	28	194	1024.79335760917	-446.421161950025
"Pavement-cell"	28	195	1034.6699319886	-438.519902446485
"Pavement-cell"	28	196	1045.73169529355	-434.569272694715
"Pavement-cell"	28	197	1054.02801777227	-429.828516992591
"Pavement-cell"	28	198	1055.2132066978	-421.532194513873
"Pavement-cell"	28	199	1053.63295479709	-410.470431208917
"Pavement-cell"	28	200	1053.63295479709	-400.198793854315
"Pavement-cell"	28	201	1054.02801777227	-391.902471375597
"Pavement-cell"	28	202	1047.70701016944	-387.161715673473
"Pavement-cell"	28	203	1037.83043579001	-384.001211872057
