"ROI.name"	"Cell"	"Type"	"ROI.id"	"point"	"x"	"y"
"vascularbundle.xylem"	"vascularbundle"	"xylem"	36	1	878.093021014878	-573.707893440716
"vascularbundle.xylem"	"vascularbundle"	"xylem"	36	2	875.244204126135	-560.997787321709
"vascularbundle.xylem"	"vascularbundle"	"xylem"	36	3	889.759048947623	-555.710513208306
"vascularbundle.xylem"	"vascularbundle"	"xylem"	36	4	893.432804261956	-564.723163253142
"vascularbundle.xylem"	"vascularbundle"	"xylem"	36	5	893.432804261956	-573.927033201389
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	1	890.608562225696	-555.5193600492
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	2	899.329920275249	-551.470158097622
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	3	909.297186617595	-560.347254683774
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	4	906.182415885612	-571.871906392112
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	5	901.939015109999	-573.262719072775
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	6	894.370934322159	-573.847212931736
"vascularbundle.xylem"	"vascularbundle"	"xylem"	37	7	894.526672858758	-564.456585220246
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	1	907.391727681568	-571.44409848345
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	2	910.338636709622	-560.5533477276
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	3	915.719948847807	-561.450233083964
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	4	920.460628588589	-569.522201291241
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	5	917.001213642612	-573.750375114101
"vascularbundle.xylem"	"vascularbundle"	"xylem"	38	6	914.182431094039	-574.391007511504
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	1	886.891490964673	-580.669205006053
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	2	886.25085856727	-574.519133990984
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	3	894.450953254028	-574.647260470465
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	4	902.138542022863	-574.134754552543
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	5	901.36978314598	-578.747307813844
"vascularbundle.xylem"	"vascularbundle"	"xylem"	39	6	897.910368200004	-584.769252349432
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	1	902.844773952829	-574.233369941829
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	2	906.764781972745	-572.129951004313
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	3	913.74430844723	-574.998249555471
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	4	917.005275100353	-574.237753496891
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	5	917.473096563735	-578.727037671977
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	6	913.553088543819	-581.021676512903
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	7	908.29454120003	-580.926066561198
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	8	903.800873469882	-580.065576995851
"vascularbundle.xylem"	"vascularbundle"	"xylem"	40	9	902.079894339187	-578.822647623682
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	1	886.335983355497	-580.830189258954
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	2	885.501521966231	-574.524536390524
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	3	877.638209245051	-574.391866891802
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	4	874.770412840856	-578.647306717381
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	5	873.937826788026	-586.510619438561
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	6	875.97303713939	-589.933473211309
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	7	886.519127141913	-584.567918648622
"vascularbundle.xylem"	"vascularbundle"	"xylem"	41	8	889.201904423256	-582.162670051555
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	1	917.432656959199	-574.072104860046
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	2	920.822012559849	-569.929559125918
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	3	922.704987893543	-578.120501827489
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	4	923.411103643678	-582.263047561616
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	5	918.986111609497	-581.792303728192
"vascularbundle.xylem"	"vascularbundle"	"xylem"	42	6	917.809252025938	-578.497096894227
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	1	899.891348212592	-550.239609114942
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	2	900.579864928898	-541.174139016907
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	3	907.694537664065	-541.403644589009
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	4	914.350199255028	-552.19040647781
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	5	915.382974329488	-559.993595929284
"vascularbundle.xylem"	"vascularbundle"	"xylem"	43	6	910.448604529291	-559.53458478508
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	1	889.966866671414	-554.25595662673
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	2	898.573325625246	-550.239609114942
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	3	899.875003690177	-541.161063398975
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	4	888.819338810903	-536.928285933016
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	5	878.032576922102	-538.879083295885
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	6	874.475240554518	-547.141283891563
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	7	874.360487768467	-557.010023491956
"vascularbundle.xylem"	"vascularbundle"	"xylem"	44	8	875.163757270825	-559.53458478508
"vascularbundle.xylem"	"vascularbundle"	"xylem"	45	1	916.009250482912	-560.130146343666
"vascularbundle.xylem"	"vascularbundle"	"xylem"	45	2	915.124648090733	-552.36732091732
"vascularbundle.xylem"	"vascularbundle"	"xylem"	45	3	925.277766675164	-559.580319111922
"vascularbundle.xylem"	"vascularbundle"	"xylem"	45	4	925.199219927772	-565.706965408496
"vascularbundle.xylem"	"vascularbundle"	"xylem"	45	5	921.036242315998	-568.848835304174
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	1	914.794059177868	-551.575848357261
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	2	908.103014438734	-541.004659550312
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	3	912.634657947268	-534.196429012769
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	4	921.588987149952	-539.066327351071
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	5	927.794180193917	-547.470829322012
"vascularbundle.xylem"	"vascularbundle"	"xylem"	46	6	925.524958843981	-559.032242266945
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	1	923.777763967026	-582.228356220983
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	2	922.951998242514	-577.14672099322
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	3	921.427507674185	-569.651309032269
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	4	925.556336296743	-566.157684813182
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	5	930.955573726241	-569.778349912963
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	6	931.209655487629	-578.036007158078
"vascularbundle.xylem"	"vascularbundle"	"xylem"	47	7	930.7650124052	-581.847233578901
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	1	889.242628304513	-590.009129898337
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	2	887.930200679924	-585.051069983225
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	3	889.825929470996	-582.863690608911
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	4	897.263019343665	-585.634371149709
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	5	894.929814677729	-594.675539230207
"vascularbundle.phloem"	"vascularbundle"	"phloem"	48	6	890.700881220722	-598.321171520731
"vascularbundle.phloem"	"vascularbundle"	"phloem"	49	1	877.583823843266	-590.514009005542
"vascularbundle.phloem"	"vascularbundle"	"phloem"	49	2	886.911001942687	-585.332243394753
"vascularbundle.phloem"	"vascularbundle"	"phloem"	49	3	888.154625689276	-589.063114634521
"vascularbundle.phloem"	"vascularbundle"	"phloem"	49	4	889.812790684729	-597.457574924
"vascularbundle.phloem"	"vascularbundle"	"phloem"	49	5	883.905577888429	-596.006680552979
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	1	898.230247724055	-585.515907569936
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	2	901.776850616005	-579.499737505286
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	3	903.7163209074	-580.506409977438
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	4	908.015404962046	-581.50107409518
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	5	908.574603319415	-589.663776444098
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	6	904.344590575914	-595.867795134567
"vascularbundle.phloem"	"vascularbundle"	"phloem"	50	7	896.621220369412	-590.603779275988
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	1	908.840570612244	-581.585175132129
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	2	913.379109351979	-581.596316058364
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	3	916.897093345715	-584.123301702761
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	4	918.943358013773	-590.858922901786
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	5	917.067615401387	-594.951452237902
"vascularbundle.phloem"	"vascularbundle"	"phloem"	51	6	909.223600840497	-589.409485428578
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	1	915.049090470359	-581.150488565642
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	2	917.645951356241	-579.303831935682
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	3	918.569279671222	-582.016108860936
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	4	923.589877383926	-582.824021136544
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	5	923.53216936424	-589.97981557764
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	6	922.551133029574	-593.961668935993
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	7	919.434899966515	-590.787727853248
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	8	917.530535316869	-584.2667216287
"vascularbundle.phloem"	"vascularbundle"	"phloem"	52	9	914.010346116007	-581.612152723132
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	1	924.03722677238	-582.658927739131
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	2	931.029831361905	-582.25355935713
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	3	932.701975937661	-586.661940511396
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	4	933.512712701664	-590.51294014041
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	5	932.600633842161	-591.729045286414
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	6	930.016410406901	-592.337097859417
"vascularbundle.phloem"	"vascularbundle"	"phloem"	53	7	924.037226772379	-589.904887567408
"vascularbundle.phloem"	"vascularbundle"	"phloem"	54	1	895.591027597555	-594.668149176266
"vascularbundle.phloem"	"vascularbundle"	"phloem"	54	2	896.463073388789	-591.381207347768
"vascularbundle.phloem"	"vascularbundle"	"phloem"	54	3	903.774841946061	-596.412240758734
"vascularbundle.phloem"	"vascularbundle"	"phloem"	54	4	903.305278827704	-601.174952387783
"vascularbundle.phloem"	"vascularbundle"	"phloem"	54	5	898.408406307696	-599.363780359835
"vascularbundle.phloem"	"vascularbundle"	"phloem"	55	1	904.448745197374	-596.291635300904
"vascularbundle.phloem"	"vascularbundle"	"phloem"	55	2	908.79567238294	-590.109164127457
"vascularbundle.phloem"	"vascularbundle"	"phloem"	55	3	911.408976949367	-595.576542997617
"vascularbundle.phloem"	"vascularbundle"	"phloem"	55	4	908.357916455343	-599.771751176901
"vascularbundle.phloem"	"vascularbundle"	"phloem"	55	5	903.65888051985	-601.250814420982
"vascularbundle.phloem"	"vascularbundle"	"phloem"	56	1	909.039197703386	-589.921751347745
"vascularbundle.phloem"	"vascularbundle"	"phloem"	56	2	917.068801141786	-595.342580673247
"vascularbundle.phloem"	"vascularbundle"	"phloem"	56	3	917.746404807473	-600.356847799336
"vascularbundle.phloem"	"vascularbundle"	"phloem"	56	4	911.647971816284	-595.4442212231
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	1	917.300200488844	-595.092743131205
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	2	919.236210962237	-591.09780088452
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	3	922.401434434611	-594.416675981766
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	4	923.999411333285	-599.886673827227
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	5	923.200422883948	-601.791953975646
"vascularbundle.phloem"	"vascularbundle"	"phloem"	57	6	918.099188938181	-600.501280326717
"vascularbundle.phloem"	"vascularbundle"	"phloem"	58	1	891.048678663199	-598.692715007755
"vascularbundle.phloem"	"vascularbundle"	"phloem"	58	2	895.271066760069	-595.223275372101
"vascularbundle.phloem"	"vascularbundle"	"phloem"	58	3	897.799732627881	-599.725534112353
"vascularbundle.phloem"	"vascularbundle"	"phloem"	58	4	896.751261414398	-604.474491961658
"vascularbundle.phloem"	"vascularbundle"	"phloem"	58	5	893.729197328476	-604.104443298076
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	1	897.156440790436	-604.464190982226
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	2	898.231812243827	-599.782201314635
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	3	903.285968533762	-601.657868188792
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	4	905.542023011781	-610.720809380278
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	5	904.713614980972	-613.712282824868
"vascularbundle.phloem"	"vascularbundle"	"phloem"	59	6	899.154730112793	-609.248083992171
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	1	903.701116276649	-601.700366378127
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	2	908.607860030743	-600.254577372259
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	3	916.495418085821	-609.202061323793
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	4	916.817576764469	-617.900345647295
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	5	914.194284666905	-618.176481657565
"vascularbundle.phloem"	"vascularbundle"	"phloem"	60	6	906.094295032321	-610.628764043521
"vascularbundle.phloem"	"vascularbundle"	"phloem"	61	1	908.86219338733	-599.823504673765
"vascularbundle.phloem"	"vascularbundle"	"phloem"	61	2	911.541089388678	-596.023210346272
"vascularbundle.phloem"	"vascularbundle"	"phloem"	61	3	917.428430600941	-600.851453139398
"vascularbundle.phloem"	"vascularbundle"	"phloem"	61	4	919.079378136655	-605.4927962115
"vascularbundle.phloem"	"vascularbundle"	"phloem"	61	5	916.743131623852	-608.919291096944
"vascularbundle.phloem"	"vascularbundle"	"phloem"	62	1	917.035863201078	-609.58575138768
"vascularbundle.phloem"	"vascularbundle"	"phloem"	62	2	919.456315904042	-605.902453796214
"vascularbundle.phloem"	"vascularbundle"	"phloem"	62	3	922.771283736361	-613.200560599247
"vascularbundle.phloem"	"vascularbundle"	"phloem"	62	4	917.193718812141	-617.794243162948
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	1	905.091455297323	-614.479275330628
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	2	905.985970426679	-611.374781646392
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	3	914.036606590884	-618.636139755283
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	4	911.879246573025	-623.529663698231
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	5	907.459289463266	-623.740137846315
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	6	904.512651390093	-624.318941753545
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	7	896.935582059076	-615.005460700838
"vascularbundle.bundlesheet"	"vascularbundle"	"bundlesheet"	63	8	899.092942076935	-609.638369924701
"epidermis.abaxial"	"epidermis"	"abaxial"	64	1	292.223177632409	-812.348670429224
"epidermis.abaxial"	"epidermis"	"abaxial"	64	2	337.486006776559	-805.995992654606
"epidermis.abaxial"	"epidermis"	"abaxial"	64	3	378.778412311574	-805.995992654606
"epidermis.abaxial"	"epidermis"	"abaxial"	64	4	386.719259529845	-832.200788474904
"epidermis.abaxial"	"epidermis"	"abaxial"	64	5	376.396158146092	-844.906144024139
"epidermis.abaxial"	"epidermis"	"abaxial"	64	6	337.486006776559	-856.02333012972
"epidermis.abaxial"	"epidermis"	"abaxial"	64	7	297.781770685199	-859.199669017028
"epidermis.abaxial"	"epidermis"	"abaxial"	64	8	285.076415135964	-861.58192318251
"epidermis.abaxial"	"epidermis"	"abaxial"	65	1	379.42919406778	-803.918236931622
"epidermis.abaxial"	"epidermis"	"abaxial"	65	2	391.220556369553	-795.074715205292
"epidermis.abaxial"	"epidermis"	"abaxial"	65	3	422.383442452811	-795.074715205292
"epidermis.abaxial"	"epidermis"	"abaxial"	65	4	440.912726069884	-806.444957424859
"epidermis.abaxial"	"epidermis"	"abaxial"	65	5	444.702806809739	-832.975522603849
"epidermis.abaxial"	"epidermis"	"abaxial"	65	6	435.438165001203	-843.082404576798
"epidermis.abaxial"	"epidermis"	"abaxial"	65	7	419.014481795162	-847.293605398859
"epidermis.abaxial"	"epidermis"	"abaxial"	65	8	403.854158835739	-844.345764823416
"epidermis.abaxial"	"epidermis"	"abaxial"	65	9	392.483916616171	-838.871203754736
"epidermis.abaxial"	"epidermis"	"abaxial"	65	10	387.851595711903	-832.554402521643
"epidermis.abaxial"	"epidermis"	"abaxial"	66	1	442.339062286535	-805.0690646487
"epidermis.abaxial"	"epidermis"	"abaxial"	66	2	456.405324754375	-801.776960666865
"epidermis.abaxial"	"epidermis"	"abaxial"	66	3	482.14359224872	-795.192752703196
"epidermis.abaxial"	"epidermis"	"abaxial"	66	4	513.268938986067	-793.397059622195
"epidermis.abaxial"	"epidermis"	"abaxial"	66	5	525.240226192739	-796.988445784196
"epidermis.abaxial"	"epidermis"	"abaxial"	66	6	518.955300409236	-819.434609296707
"epidermis.abaxial"	"epidermis"	"abaxial"	66	7	510.276117184399	-826.318099440543
"epidermis.abaxial"	"epidermis"	"abaxial"	66	8	488.129235852056	-829.011639062044
"epidermis.abaxial"	"epidermis"	"abaxial"	66	9	478.851488266885	-829.310921242211
"epidermis.abaxial"	"epidermis"	"abaxial"	66	10	465.383790159379	-831.705178683545
"epidermis.abaxial"	"epidermis"	"abaxial"	66	11	455.507478213874	-832.004460863712
"epidermis.abaxial"	"epidermis"	"abaxial"	66	12	446.229730628703	-832.902307404213
"epidermis.abaxial"	"epidermis"	"abaxial"	67	1	526.386384127153	-796.391109799503
"epidermis.abaxial"	"epidermis"	"abaxial"	67	2	536.659516783008	-788.797924793001
"epidermis.abaxial"	"epidermis"	"abaxial"	67	3	560.332387685629	-787.681279939104
"epidermis.abaxial"	"epidermis"	"abaxial"	67	4	585.791890354486	-777.40814728325
"epidermis.abaxial"	"epidermis"	"abaxial"	67	5	615.271314497372	-786.117977143648
"epidermis.abaxial"	"epidermis"	"abaxial"	67	6	625.321118182447	-804.207623776783
"epidermis.abaxial"	"epidermis"	"abaxial"	67	7	629.117710685698	-827.880494679404
"epidermis.abaxial"	"epidermis"	"abaxial"	67	8	617.057946263608	-830.337113357978
"epidermis.abaxial"	"epidermis"	"abaxial"	67	9	584.228587559029	-836.366995569023
"epidermis.abaxial"	"epidermis"	"abaxial"	67	10	565.468954013556	-838.823614247597
"epidermis.abaxial"	"epidermis"	"abaxial"	67	11	536.212858841449	-837.260311452141
"epidermis.abaxial"	"epidermis"	"abaxial"	67	12	521.696475740785	-830.337113357978
"epidermis.abaxial"	"epidermis"	"abaxial"	67	13	520.133172945329	-820.733967614462
"epidermis.abaxial"	"epidermis"	"abaxial"	68	1	627.321385721856	-802.835491835372
"epidermis.abaxial"	"epidermis"	"abaxial"	68	2	637.512527367157	-789.247302974971
"epidermis.abaxial"	"epidermis"	"abaxial"	68	3	663.179106325693	-781.32085947307
"epidermis.abaxial"	"epidermis"	"abaxial"	68	4	694.129980952162	-791.889450808938
"epidermis.abaxial"	"epidermis"	"abaxial"	68	5	717.154412076731	-814.53643224294
"epidermis.abaxial"	"epidermis"	"abaxial"	68	6	718.286761148431	-839.448111820342
"epidermis.abaxial"	"epidermis"	"abaxial"	68	7	708.850518884263	-849.639253465643
"epidermis.abaxial"	"epidermis"	"abaxial"	68	8	684.316288997428	-847.752005012809
"epidermis.abaxial"	"epidermis"	"abaxial"	68	9	660.536958491726	-841.712809963742
"epidermis.abaxial"	"epidermis"	"abaxial"	68	10	644.684071487924	-836.805963986375
"epidermis.abaxial"	"epidermis"	"abaxial"	68	11	632.228231699223	-829.634419865608
"epidermis.abaxial"	"epidermis"	"abaxial"	69	1	718.79318246045	-813.430529367469
"epidermis.abaxial"	"epidermis"	"abaxial"	69	2	747.240718286667	-801.882519774648
"epidermis.abaxial"	"epidermis"	"abaxial"	69	3	774.279960260101	-810.050624120789
"epidermis.abaxial"	"epidermis"	"abaxial"	69	4	788.362898787931	-826.386832813072
"epidermis.abaxial"	"epidermis"	"abaxial"	69	5	781.884747065129	-837.089866094223
"epidermis.abaxial"	"epidermis"	"abaxial"	69	6	777.096547965667	-857.087638803742
"epidermis.abaxial"	"epidermis"	"abaxial"	69	7	768.083467307856	-859.340908968195
"epidermis.abaxial"	"epidermis"	"abaxial"	69	8	733.157779758837	-855.961003721516
"epidermis.abaxial"	"epidermis"	"abaxial"	69	9	720.201476313233	-852.017780933723
"epidermis.abaxial"	"epidermis"	"abaxial"	69	10	711.470054425978	-849.201193228157
"epidermis.abaxial"	"epidermis"	"abaxial"	69	11	720.764793854346	-840.751430111459
"epidermis.abaxial"	"epidermis"	"abaxial"	70	1	790.261222941755	-826.022822205312
"epidermis.abaxial"	"epidermis"	"abaxial"	70	2	799.143188771919	-829.061389463
"epidermis.abaxial"	"epidermis"	"abaxial"	70	3	822.049311176028	-836.54093963577
"epidermis.abaxial"	"epidermis"	"abaxial"	70	4	837.709619350266	-839.813242836357
"epidermis.abaxial"	"epidermis"	"abaxial"	70	5	838.177091236064	-847.994000837825
"epidermis.abaxial"	"epidermis"	"abaxial"	70	6	825.789086262413	-860.615741754375
"epidermis.abaxial"	"epidermis"	"abaxial"	70	7	819.478215804138	-874.172426442521
"epidermis.abaxial"	"epidermis"	"abaxial"	70	8	810.362514031075	-878.145937471805
"epidermis.abaxial"	"epidermis"	"abaxial"	70	9	791.42990265625	-869.26397164164
"epidermis.abaxial"	"epidermis"	"abaxial"	70	10	780.210577397095	-862.018157411769
"epidermis.abaxial"	"epidermis"	"abaxial"	70	11	777.639482025205	-858.278382325384
"epidermis.abaxial"	"epidermis"	"abaxial"	70	12	783.482880597682	-837.943355293165
"epidermis.abaxial"	"epidermis"	"abaxial"	71	1	904.973970717785	-831.579504342608
"epidermis.abaxial"	"epidermis"	"abaxial"	71	2	940.661188313055	-820.806004691206
"epidermis.abaxial"	"epidermis"	"abaxial"	71	3	969.614968626199	-808.012473855165
"epidermis.abaxial"	"epidermis"	"abaxial"	71	4	1017.4223733293	-804.645755214102
"epidermis.abaxial"	"epidermis"	"abaxial"	71	5	1028.86921670891	-822.152692147631
"epidermis.abaxial"	"epidermis"	"abaxial"	71	6	1030.21590416534	-845.719722635073
"epidermis.abaxial"	"epidermis"	"abaxial"	71	7	1026.17584179606	-854.473191101838
"epidermis.abaxial"	"epidermis"	"abaxial"	71	8	1015.40234214466	-860.533284655751
"epidermis.abaxial"	"epidermis"	"abaxial"	71	9	1001.26212385219	-869.960096850728
"epidermis.abaxial"	"epidermis"	"abaxial"	71	10	982.408499462239	-874.673502948217
"epidermis.abaxial"	"epidermis"	"abaxial"	71	11	961.534843887647	-876.693534132855
"epidermis.abaxial"	"epidermis"	"abaxial"	71	12	933.927751030929	-876.693534132855
"epidermis.abaxial"	"epidermis"	"abaxial"	71	13	921.807563923101	-876.693534132855
"epidermis.abaxial"	"epidermis"	"abaxial"	71	14	909.014033087061	-871.980128035366
"epidermis.abaxial"	"epidermis"	"abaxial"	71	15	913.054095456337	-854.473191101838
"epidermis.abaxial"	"epidermis"	"abaxial"	71	16	912.380751728124	-841.006316537585
"epidermis.abaxial"	"epidermis"	"abaxial"	72	1	1076.85071424353	-797.758258366986
"epidermis.abaxial"	"epidermis"	"abaxial"	72	2	1104.12366060416	-785.411813982742
"epidermis.abaxial"	"epidermis"	"abaxial"	72	3	1130.57963749621	-760.195961007506
"epidermis.abaxial"	"epidermis"	"abaxial"	72	4	1151.66174408206	-761.022710285383
"epidermis.abaxial"	"epidermis"	"abaxial"	72	5	1161.99611005552	-785.82518862168
"epidermis.abaxial"	"epidermis"	"abaxial"	72	6	1145.87449913693	-812.28116551373
"epidermis.abaxial"	"epidermis"	"abaxial"	72	7	1129.75288821833	-824.682404681879
"epidermis.abaxial"	"epidermis"	"abaxial"	72	8	1115.28477585549	-830.056274988077
"epidermis.abaxial"	"epidermis"	"abaxial"	72	9	1102.88353668734	-830.883024265953
"epidermis.abaxial"	"epidermis"	"abaxial"	72	10	1090.89567215813	-832.123148182768
"epidermis.abaxial"	"epidermis"	"abaxial"	72	11	1085.108427213	-832.536522821706
"epidermis.abaxial"	"epidermis"	"abaxial"	72	12	1073.53393732273	-818.481785097805
"epidermis.abaxial"	"epidermis"	"abaxial"	73	1	1152.76242084567	-759.775231921007
"epidermis.abaxial"	"epidermis"	"abaxial"	73	2	1168.98093975367	-739.190188691621
"epidermis.abaxial"	"epidermis"	"abaxial"	73	3	1197.98713703144	-729.833350860081
"epidermis.abaxial"	"epidermis"	"abaxial"	73	4	1223.2505991766	-730.45714004885
"epidermis.abaxial"	"epidermis"	"abaxial"	73	5	1244.77132618914	-735.759348153389
"epidermis.abaxial"	"epidermis"	"abaxial"	73	6	1255.06384780383	-734.511769775851
"epidermis.abaxial"	"epidermis"	"abaxial"	73	7	1265.60035532565	-730.043068621496
"epidermis.abaxial"	"epidermis"	"abaxial"	73	8	1278.29675651906	-734.082832637584
"epidermis.abaxial"	"epidermis"	"abaxial"	73	9	1286.37628455124	-743.316578960069
"epidermis.abaxial"	"epidermis"	"abaxial"	73	10	1286.37628455124	-760.052744169574
"epidermis.abaxial"	"epidermis"	"abaxial"	73	11	1286.37628455124	-774.480472798457
"epidermis.abaxial"	"epidermis"	"abaxial"	73	12	1283.49073882546	-779.0973459597
"epidermis.abaxial"	"epidermis"	"abaxial"	73	13	1265.02324618049	-783.137109975787
"epidermis.abaxial"	"epidermis"	"abaxial"	73	14	1249.4412992613	-787.176873991874
"epidermis.abaxial"	"epidermis"	"abaxial"	73	15	1230.39669747117	-789.485310572496
"epidermis.abaxial"	"epidermis"	"abaxial"	73	16	1214.23764140682	-790.639528862806
"epidermis.abaxial"	"epidermis"	"abaxial"	73	17	1204.42678593918	-791.793747153117
"epidermis.abaxial"	"epidermis"	"abaxial"	73	18	1188.84483901999	-792.947965443428
"epidermis.abaxial"	"epidermis"	"abaxial"	73	19	1169.2485307898	-786.994203416214
"epidermis.abaxial"	"epidermis"	"abaxial"	73	20	1163.14134473155	-784.21820975337
"epidermis.abaxial"	"epidermis"	"abaxial"	74	1	1287.79923909308	-742.934065763371
"epidermis.abaxial"	"epidermis"	"abaxial"	74	2	1299.10249346877	-739.591721894942
