"ROI.name"	"Zone"	"Layer"	"ROI.id"	"point"	"x"	"y"
"PZ.L3"	"PZ"	"L3"	110	5	666.798585221609	-625.279004142975
"PZ.L3"	"PZ"	"L3"	110	6	636.713000772335	-665.220864635173
"PZ.L3"	"PZ"	"L3"	111	1	640.675578124998	-566.238177461573
"PZ.L3"	"PZ"	"L3"	111	2	661.903419175017	-550.111873803433
"PZ.L3"	"PZ"	"L3"	111	3	719.898608034526	-552.330524491741
"PZ.L3"	"PZ"	"L3"	111	4	736.500535014732	-604.522991975226
"PZ.L3"	"PZ"	"L3"	111	5	723.099104991772	-644.993663497792
"PZ.L3"	"PZ"	"L3"	111	6	668.328094713143	-625.320508149872
"PZ.L3"	"PZ"	"L3"	111	7	651.421927031239	-601.73536915852
"PZ.L3"	"PZ"	"L3"	112	1	1042.98433222974	-478.05751146291
"PZ.L3"	"PZ"	"L3"	112	2	1035.87532919709	-433.930358811236
"PZ.L3"	"PZ"	"L3"	112	3	1056.10430778412	-412.447527855668
"PZ.L3"	"PZ"	"L3"	112	4	1064.28506739986	-383.672789988374
"PZ.L3"	"PZ"	"L3"	112	5	1090.63092114735	-369.720146395722
"PZ.L3"	"PZ"	"L3"	112	6	1124.17955410808	-396.628657226731
"PZ.L3"	"PZ"	"L3"	112	7	1138.0353900028	-447.691205607428
"PZ.L3"	"PZ"	"L3"	112	8	1121.4014347582	-493.383854731609
"PZ.L3"	"PZ"	"L3"	112	9	1082.23252345619	-492.11071635495
"PZ.L3"	"PZ"	"L3"	113	1	1126.01776056773	-396.431169575894
"PZ.L3"	"PZ"	"L3"	113	2	1171.7493667805	-397.439818916038
"PZ.L3"	"PZ"	"L3"	113	3	1190.44445467599	-417.712771608398
"PZ.L3"	"PZ"	"L3"	113	4	1162.08117961295	-446.426128452359
"PZ.L3"	"PZ"	"L3"	113	5	1139.43045641948	-446.693722268719
"PZ.L3"	"PZ"	"L3"	114	1	1163.11054400005	-446.525285439885
"PZ.L3"	"PZ"	"L3"	114	2	1191.62791881306	-418.224607719977
"PZ.L3"	"PZ"	"L3"	114	3	1243.54443302176	-435.561687673835
"PZ.L3"	"PZ"	"L3"	114	4	1216.21513375723	-493.348162126779
"PZ.L3"	"PZ"	"L3"	114	5	1185.43873296505	-476.013936708598
"PZ.L3"	"PZ"	"L3"	115	1	1217.82521177543	-493.9367178001
"PZ.L3"	"PZ"	"L3"	115	2	1244.78288579131	-436.501123395565
"PZ.L3"	"PZ"	"L3"	115	3	1273.00798448797	-467.139461208526
"PZ.L3"	"PZ"	"L3"	115	4	1263.027575364	-499.934763545768
"PZ.L3"	"PZ"	"L3"	115	5	1244.80237928022	-517.669764890581
"PZ.L3"	"PZ"	"L3"	116	1	1248.09560953416	-548.003492225284
"PZ.L3"	"PZ"	"L3"	116	2	1245.62064304663	-518.61689101998
"PZ.L3"	"PZ"	"L3"	116	3	1264.38763366844	-500.71830000361
"PZ.L3"	"PZ"	"L3"	116	4	1274.36137076332	-468.001647765055
"PZ.L3"	"PZ"	"L3"	116	5	1285.34067133753	-470.898137311964
"PZ.L3"	"PZ"	"L3"	116	6	1291.1836277499	-504.990804463913
"PZ.L3"	"PZ"	"L3"	116	7	1279.75818028443	-530.475170316998
"PZ.L3"	"PZ"	"L3"	117	1	1281.15272024842	-530.93945319584
"PZ.L3"	"PZ"	"L3"	117	2	1292.33577673297	-506.523050865108
"PZ.L3"	"PZ"	"L3"	117	3	1352.00280252698	-516.621855594843
"PZ.L3"	"PZ"	"L3"	117	4	1383.52491098684	-557.777793188885
"PZ.L3"	"PZ"	"L3"	117	5	1387.24409342035	-581.573882408143
"PZ.L3"	"PZ"	"L3"	117	6	1336.27430923483	-604.428613961956
"PZ.L3"	"PZ"	"L3"	117	7	1296.57199048119	-556.119684659381
"PZ.L3"	"PZ"	"L3"	118	1	1150.95871271732	-535.670881362293
"PZ.L3"	"PZ"	"L3"	118	2	1122.0446373039	-494.207144379469
"PZ.L3"	"PZ"	"L3"	118	3	1139.10983769029	-448.499049682263
"PZ.L3"	"PZ"	"L3"	118	4	1161.86798364349	-447.183402625743
"PZ.L3"	"PZ"	"L3"	118	5	1184.65205299555	-476.61673390486
"PZ.L3"	"PZ"	"L3"	118	6	1215.65367155394	-494.168483960559
"PZ.L3"	"PZ"	"L3"	118	7	1194.49273315695	-545.363336188432
"PZ.L3"	"PZ"	"L3"	119	1	1216.70004548381	-494.652935757575
"PZ.L3"	"PZ"	"L3"	119	2	1243.86950497461	-519.062233648773
"PZ.L3"	"PZ"	"L3"	119	3	1246.49870121535	-548.825675486485
"PZ.L3"	"PZ"	"L3"	119	4	1232.72851305763	-590.798082952776
"PZ.L3"	"PZ"	"L3"	119	5	1201.72874871476	-585.144357797293
"PZ.L3"	"PZ"	"L3"	119	6	1195.54124243113	-546.097931616769
"PZ.L3"	"PZ"	"L3"	120	1	1129.85350552627	-585.292720665939
"PZ.L3"	"PZ"	"L3"	120	2	1073.53795621791	-554.89383735755
"PZ.L3"	"PZ"	"L3"	120	3	1082.66198535361	-494.051151667507
"PZ.L3"	"PZ"	"L3"	120	4	1120.09511538836	-495.125964241484
"PZ.L3"	"PZ"	"L3"	120	5	1149.44988867617	-536.255444459009
"PZ.L3"	"PZ"	"L3"	121	1	1132.10706146348	-585.910798571462
"PZ.L3"	"PZ"	"L3"	121	2	1151.06465359973	-537.200684486527
"PZ.L3"	"PZ"	"L3"	121	3	1194.08788746659	-546.917887562653
"PZ.L3"	"PZ"	"L3"	121	4	1200.2847041377	-585.041080128042
"PZ.L3"	"PZ"	"L3"	121	5	1196.81790218202	-617.678628959281
"PZ.L3"	"PZ"	"L3"	121	6	1173.82018164604	-635.49470569908
"PZ.L3"	"PZ"	"L3"	121	7	1158.59013429159	-611.28164651261
"PZ.L3"	"PZ"	"L3"	122	1	1198.07337140143	-617.247405044994
"PZ.L3"	"PZ"	"L3"	122	2	1201.55299068326	-586.3503255449
"PZ.L3"	"PZ"	"L3"	122	3	1232.6235772431	-591.638387911056
"PZ.L3"	"PZ"	"L3"	122	4	1253.38599367955	-630.107221637119
"PZ.L3"	"PZ"	"L3"	122	5	1208.64388461389	-632.1399232043
"PZ.L3"	"PZ"	"L3"	123	1	1234.37954484208	-591.231236142385
"PZ.L3"	"PZ"	"L3"	123	2	1248.27441864593	-549.370025104775
"PZ.L3"	"PZ"	"L3"	123	3	1279.73538988334	-532.743183845028
"PZ.L3"	"PZ"	"L3"	123	4	1295.34488268618	-557.040570128199
"PZ.L3"	"PZ"	"L3"	123	5	1335.11806471841	-605.880958219371
"PZ.L3"	"PZ"	"L3"	123	6	1292.90510257055	-653.33865479245
"PZ.L3"	"PZ"	"L3"	123	7	1255.5342230932	-629.621510063735
"PZ.L3"	"PZ"	"L3"	124	1	1174.49355828801	-636.784894038383
"PZ.L3"	"PZ"	"L3"	124	2	1197.4430502037	-618.796415955889
"PZ.L3"	"PZ"	"L3"	124	3	1207.82377106474	-633.25530186621
"PZ.L3"	"PZ"	"L3"	124	4	1254.01819376147	-630.936315239441
"PZ.L3"	"PZ"	"L3"	124	5	1254.642637758	-687.31713494147
"PZ.L3"	"PZ"	"L3"	124	6	1227.78721418595	-720.293860401863
"PZ.L3"	"PZ"	"L3"	124	7	1194.99087615587	-713.136589528984
"PZ.L3"	"PZ"	"L3"	124	8	1195.56126756427	-682.962939578154
"PZ.L3"	"PZ"	"L3"	125	1	1255.36262543205	-630.959518002137
"PZ.L3"	"PZ"	"L3"	125	2	1292.57159151216	-654.522424498391
"PZ.L3"	"PZ"	"L3"	125	3	1314.99781457226	-708.442864873778
"PZ.L3"	"PZ"	"L3"	125	4	1314.32527664915	-753.289573195693
"PZ.L3"	"PZ"	"L3"	125	5	1263.52779159325	-757.628427119988
"PZ.L3"	"PZ"	"L3"	125	6	1229.06476137301	-720.885655326242
"PZ.L3"	"PZ"	"L3"	125	7	1256.47343709436	-687.918756521928
"PZ.L3"	"PZ"	"L3"	126	1	1294.54681869795	-654.520912247325
"PZ.L3"	"PZ"	"L3"	126	2	1338.18912660896	-607.671097143369
"PZ.L3"	"PZ"	"L3"	126	3	1388.9705663143	-583.385363722076
"PZ.L3"	"PZ"	"L3"	126	4	1436.74887344912	-612.062369097391
"PZ.L3"	"PZ"	"L3"	126	5	1424.67456728744	-682.398069244891
"PZ.L3"	"PZ"	"L3"	126	6	1387.96827575608	-699.983353877648
"PZ.L3"	"PZ"	"L3"	126	7	1316.77510863274	-707.205243865652
"PZ.L3"	"PZ"	"L3"	127	1	1264.7144702368	-758.935274845366
"PZ.L3"	"PZ"	"L3"	127	2	1314.63534007999	-754.511698343669
"PZ.L3"	"PZ"	"L3"	127	3	1328.55713734641	-800.904205486772
"PZ.L3"	"PZ"	"L3"	127	4	1311.35521092689	-813.558231321594
"PZ.L3"	"PZ"	"L3"	127	5	1289.58461822076	-816.623785663183
"PZ.L3"	"PZ"	"L3"	128	1	1316.69083605611	-708.066561100785
"PZ.L3"	"PZ"	"L3"	128	2	1388.38313850584	-701.590423474998
"PZ.L3"	"PZ"	"L3"	128	3	1392.71996008909	-767.454658574533
"PZ.L3"	"PZ"	"L3"	128	4	1419.87600671362	-810.573808260349
"PZ.L3"	"PZ"	"L3"	128	5	1372.23407780906	-820.95011866365
"PZ.L3"	"PZ"	"L3"	128	6	1329.95209384038	-800.345268699058
"PZ.L3"	"PZ"	"L3"	128	7	1315.97800139664	-753.578189335077
"PZ.L3"	"PZ"	"L3"	129	1	1393.7251503324	-766.845755325086
"PZ.L3"	"PZ"	"L3"	129	2	1390.35656259601	-701.013928849936
"PZ.L3"	"PZ"	"L3"	129	3	1425.22097984684	-683.796971590433
"PZ.L3"	"PZ"	"L3"	129	4	1471.64840390537	-682.500631967857
"PZ.L3"	"PZ"	"L3"	129	5	1469.50480804453	-750.61577743675
"PZ.L3"	"PZ"	"L3"	129	6	1468.81102232218	-786.870635158729
"PZ.L3"	"PZ"	"L3"	129	7	1420.85482231775	-809.695193033169
"PZ.L2"	"PZ"	"L2"	130	1	1470.92730177759	-786.289893994131
"PZ.L2"	"PZ"	"L2"	130	2	1472.46111595174	-682.32695099516
"PZ.L2"	"PZ"	"L2"	130	3	1519.45597589064	-691.093860561719
"PZ.L2"	"PZ"	"L2"	130	4	1552.50419472759	-709.489406982146
"PZ.L2"	"PZ"	"L2"	130	5	1523.77007244595	-758.594854575307
"PZ.L2"	"PZ"	"L2"	130	6	1515.4490863615	-788.235596517026
"PZ.L1"	"PZ"	"L1"	131	1	1517.19776440396	-788.611942796416
"PZ.L1"	"PZ"	"L1"	131	2	1526.03814496016	-758.552123324051
"PZ.L1"	"PZ"	"L1"	131	3	1555.02603407029	-709.469487715009
"PZ.L1"	"PZ"	"L1"	131	4	1594.63333830766	-703.313216773648
"PZ.L1"	"PZ"	"L1"	131	5	1603.69333623731	-776.736380460453
"PZ.L1"	"PZ"	"L1"	131	6	1596.08317264213	-803.640612237572
"PZ.L1"	"PZ"	"L1"	131	7	1542.62983957217	-807.803868584243
"PZ.L3"	"PZ"	"L3"	132	1	1273.89718563363	-887.482988001591
"PZ.L3"	"PZ"	"L3"	132	2	1254.18218296748	-858.567647112204
"PZ.L3"	"PZ"	"L3"	132	3	1253.11347508656	-845.065259965423
"PZ.L3"	"PZ"	"L3"	132	4	1289.09558742427	-817.698606544159
"PZ.L3"	"PZ"	"L3"	132	5	1311.40229748937	-814.333995757937
"PZ.L3"	"PZ"	"L3"	132	6	1331.40192521875	-869.913182495729
"PZ.L3"	"PZ"	"L3"	133	1	1312.73971315062	-814.251030119181
"PZ.L3"	"PZ"	"L3"	133	2	1329.85752898479	-801.392196932672
"PZ.L3"	"PZ"	"L3"	133	3	1372.22535395037	-822.148734233335
"PZ.L3"	"PZ"	"L3"	133	4	1420.42984876241	-811.605124643352
"PZ.L3"	"PZ"	"L3"	133	5	1413.01806358382	-849.358905773119
"PZ.L3"	"PZ"	"L3"	133	6	1431.24796957083	-882.079499916682
"PZ.L3"	"PZ"	"L3"	133	7	1332.47853074886	-869.648243085409
"PZ.L3"	"PZ"	"L3"	134	1	1432.11063697523	-881.991909832487
"PZ.L3"	"PZ"	"L3"	134	2	1414.26041665552	-848.954434456328
"PZ.L3"	"PZ"	"L3"	134	3	1421.62585748112	-810.673093371684
"PZ.L3"	"PZ"	"L3"	134	4	1469.13863378534	-788.879164069959
"PZ.L3"	"PZ"	"L3"	134	5	1483.42113823176	-856.016613398918
"PZ.L2"	"PZ"	"L2"	135	1	1470.85203756853	-787.845828645309
"PZ.L2"	"PZ"	"L2"	135	2	1516.08432894775	-789.65148950269
"PZ.L2"	"PZ"	"L2"	135	3	1541.88879849995	-808.979182550484
"PZ.L2"	"PZ"	"L2"	135	4	1533.76850630363	-856.395751995385
"PZ.L2"	"PZ"	"L2"	135	5	1484.84503925424	-855.610150030137
"PZ.L1"	"PZ"	"L1"	136	1	1535.93772442412	-856.347699469859
"PZ.L1"	"PZ"	"L1"	136	2	1544.14513756346	-809.572811056938
"PZ.L1"	"PZ"	"L1"	136	3	1596.89790514264	-807.32513511865
"PZ.L1"	"PZ"	"L1"	136	4	1611.0161328465	-845.274953535188
"PZ.L1"	"PZ"	"L1"	136	5	1593.64162491014	-904.181846729253
"PZ.L1"	"PZ"	"L1"	136	6	1535.28669152033	-917.238938910395
"PZ.L1"	"PZ"	"L1"	136	7	1520.6527058614	-880.700049967162
"OP.L2"	"OP"	"L2"	137	1	286.697635623774	-860.145105639723
"OP.L2"	"OP"	"L2"	137	2	264.379943099687	-853.18843374257
"OP.L2"	"OP"	"L2"	137	3	244.2271099272	-837.781230991108
"OP.L2"	"OP"	"L2"	137	4	254.962030552939	-817.768846101111
"OP.L2"	"OP"	"L2"	137	5	294.485151610035	-815.604795766658
"OP.L2"	"OP"	"L2"	138	1	217.095102807021	-785.409509860338
"OP.L2"	"OP"	"L2"	138	2	221.977852521352	-762.735550709044
"OP.L2"	"OP"	"L2"	138	3	245.090799142839	-730.159313739475
"OP.L2"	"OP"	"L2"	138	4	246.260231164856	-706.780035757415
"OP.L2"	"OP"	"L2"	138	5	304.474835471963	-752.537453283718
"OP.L2"	"OP"	"L2"	138	6	312.413470648335	-779.665271076062
"OP.L2"	"OP"	"L2"	138	7	294.562711005361	-813.70503903903
"OP.L2"	"OP"	"L2"	138	8	254.424105403174	-816.039565564733
"OP.L2"	"OP"	"L2"	139	1	246.382264729831	-704.399707773645
"OP.L2"	"OP"	"L2"	139	2	247.209728201932	-648.375226560272
"OP.L2"	"OP"	"L2"	139	3	269.724349454263	-632.812613029424
"OP.L2"	"OP"	"L2"	139	4	355.892616066063	-719.652046363775
"OP.L2"	"OP"	"L2"	139	5	349.466297885076	-746.222263133173
"OP.L2"	"OP"	"L2"	139	6	304.992690458232	-751.194579373429
"OP.L2"	"OP"	"L2"	140	1	270.94842218046	-631.890845073329
"OP.L2"	"OP"	"L2"	140	2	303.991135045017	-589.152540032193
"OP.L2"	"OP"	"L2"	140	3	375.139511926222	-649.840538360988
"OP.L2"	"OP"	"L2"	140	4	376.868032335524	-697.13867007609
"OP.L2"	"OP"	"L2"	140	5	357.499867059405	-718.426082546114
"OP.L2"	"OP"	"L2"	141	1	305.421004621391	-588.02184532126
"OP.L2"	"OP"	"L2"	141	2	326.578945667977	-567.628373200541
"OP.L2"	"OP"	"L2"	141	3	326.497909965256	-549.796443637495
"OP.L2"	"OP"	"L2"	141	4	350.207949037412	-550.734583360405
"OP.L2"	"OP"	"L2"	141	5	396.607995321361	-613.998315351329
"OP.L2"	"OP"	"L2"	141	6	376.829452310015	-647.96988058235
"OP.L3"	"OP"	"L3"	142	1	287.758862229129	-861.029085027873
"OP.L3"	"OP"	"L3"	142	2	308.847473231818	-903.937517755108
"OP.L3"	"OP"	"L3"	142	3	347.530150364804	-896.757686755685
"OP.L3"	"OP"	"L3"	142	4	352.238753276045	-858.628938151324
"OP.L3"	"OP"	"L3"	142	5	375.361379648409	-808.486837774514
"OP.L3"	"OP"	"L3"	142	6	375.820883722473	-777.67629709277
"OP.L3"	"OP"	"L3"	142	7	349.9120007925	-747.171531750452
"OP.L3"	"OP"	"L3"	142	8	305.76784891334	-752.068773355148
"OP.L3"	"OP"	"L3"	142	9	314.30852714214	-780.374227877263
"OP.L3"	"OP"	"L3"	142	10	296.12884152139	-815.745433318638
"OP.L3"	"OP"	"L3"	143	1	351.077712730514	-745.799867240968
"OP.L3"	"OP"	"L3"	143	2	357.804013168002	-719.543746102962
"OP.L3"	"OP"	"L3"	143	3	378.224315260599	-699.226630059165
"OP.L3"	"OP"	"L3"	143	4	408.973358671976	-712.907548741706
"OP.L3"	"OP"	"L3"	143	5	414.504261667314	-743.14171656198
"OP.L3"	"OP"	"L3"	143	6	401.36480638217	-777.319113718465
"OP.L3"	"OP"	"L3"	143	7	377.269474470368	-777.053868447257
"OP.L3"	"OP"	"L3"	144	1	349.098647128517	-896.523625033246
"OP.L3"	"OP"	"L3"	144	2	353.873668807524	-858.856707639581
"OP.L3"	"OP"	"L3"	144	3	377.251630123183	-808.90532887228
"OP.L3"	"OP"	"L3"	144	4	377.038843266598	-778.482189981785
"OP.L3"	"OP"	"L3"	144	5	400.924483889236	-778.950750767487
"OP.L3"	"OP"	"L3"	144	6	408.603293253264	-821.755072254896
"OP.L3"	"OP"	"L3"	144	7	436.587336693185	-876.22290447387
"OP.L3"	"OP"	"L3"	144	8	396.492798149604	-933.162330832292
"OP.L2"	"OP"	"L2"	145	1	1565.56772949671	-573.614896811743
"OP.L2"	"OP"	"L2"	145	2	1563.96664517949	-522.868822178666
"OP.L2"	"OP"	"L2"	145	3	1595.60070161043	-532.249817020332
"OP.L2"	"OP"	"L2"	145	4	1593.71586429048	-560.51886851571
"OP.L2"	"OP"	"L2"	146	1	1563.98596079211	-520.770950728054
"OP.L2"	"OP"	"L2"	146	2	1579.4357056813	-491.042390125076
"OP.L2"	"OP"	"L2"	146	3	1591.92048063505	-464.706170378865
"OP.L2"	"OP"	"L2"	146	4	1612.76932030112	-481.565280805624
"OP.L2"	"OP"	"L2"	146	5	1620.01367227968	-506.839718378848
"OP.L2"	"OP"	"L2"	146	6	1595.97101134439	-530.5804085502
"OP.L2"	"OP"	"L2"	147	1	1613.26506413092	-480.086593055254
"OP.L2"	"OP"	"L2"	147	2	1591.86919520464	-462.678554759613
"OP.L2"	"OP"	"L2"	147	3	1589.72759407628	-433.631893621352
"OP.L2"	"OP"	"L2"	147	4	1620.24724713889	-435.273907710061
"OP.L2"	"OP"	"L2"	147	5	1634.7292829694	-458.040174703613
"OP.L2"	"OP"	"L2"	148	1	1620.20925581259	-433.988649313554
"OP.L2"	"OP"	"L2"	148	2	1589.58115740362	-432.385813543386
"OP.L2"	"OP"	"L2"	148	3	1586.63610627007	-395.824220766171
"OP.L2"	"OP"	"L2"	148	4	1591.12946955809	-380.607730714215
"OP.L2"	"OP"	"L2"	148	5	1606.21796094959	-353.740690588544
"OP.L2"	"OP"	"L2"	148	6	1636.45819167707	-368.743862292118
"OP.L2"	"OP"	"L2"	148	7	1635.14290068579	-391.258923462017
"OP.L2"	"OP"	"L2"	148	8	1622.75690616442	-410.518508204588
"OP.L2"	"OP"	"L2"	149	1	1636.62046836523	-367.543700891923
"OP.L2"	"OP"	"L2"	149	2	1606.67623601926	-352.339106686625
"OP.L2"	"OP"	"L2"	149	3	1605.60110241497	-320.566763070176
"OP.L2"	"OP"	"L2"	149	4	1635.56199544345	-301.991704671467
"OP.L2"	"OP"	"L2"	149	5	1663.40243988454	-323.471405529269
"OP.L2"	"OP"	"L2"	149	6	1653.22155670746	-353.005757412893
"OP.L2"	"OP"	"L2"	150	1	1663.90609065123	-322.120053392125
"OP.L2"	"OP"	"L2"	150	2	1636.4925313066	-300.742401193329
"OP.L2"	"OP"	"L2"	150	3	1640.23514949701	-275.947433487922
"OP.L2"	"OP"	"L2"	150	4	1660.93150000132	-258.357092114201
"OP.L2"	"OP"	"L2"	150	5	1686.28261734062	-276.035714968681
"OP.L2"	"OP"	"L2"	150	6	1679.7160808933	-300.692539622537
"OP.L2"	"OP"	"L2"	151	1	1721.45342991345	-262.971187466397
"OP.L2"	"OP"	"L2"	151	2	1686.8357368344	-274.547893943649
"OP.L2"	"OP"	"L2"	151	3	1662.03106343789	-256.854660733313
"OP.L2"	"OP"	"L2"	151	4	1671.20657917658	-234.924876155467
"OP.L2"	"OP"	"L2"	152	1	1776.84894386347	-248.517848906301
"OP.L2"	"OP"	"L2"	152	2	1757.0340526499	-257.544197732851
"OP.L2"	"OP"	"L2"	152	3	1722.54554870025	-261.930893391619
"OP.L2"	"OP"	"L2"	152	4	1672.09081911935	-232.983557041526
"OP.L2"	"OP"	"L2"	152	5	1689.07624727822	-210.69687363214
"OP.L2"	"OP"	"L2"	152	6	1738.21017421807	-194.055840384418
"OP.L2"	"OP"	"L2"	152	7	1776.66861985291	-207.32502037866
"OP.L2"	"OP"	"L2"	153	1	1739.0693661898	-192.563070381416
"OP.L2"	"OP"	"L2"	153	2	1755.4608900942	-160.872183246287
"OP.L2"	"OP"	"L2"	153	3	1780.46514555699	-147.977371236542
"OP.L2"	"OP"	"L2"	153	4	1796.95280290786	-164.044443880767
"OP.L2"	"OP"	"L2"	153	5	1797.21533587521	-190.399913229698
"OP.L2"	"OP"	"L2"	153	6	1777.41107992944	-204.959011453588
"OP.L3"	"OP"	"L3"	154	1	1823.10618039113	-263.445375145684
"OP.L3"	"OP"	"L3"	154	2	1793.79145276123	-266.009123622837
"OP.L3"	"OP"	"L3"	154	3	1778.13481780834	-248.368307311399
"OP.L3"	"OP"	"L3"	154	4	1778.48059324275	-207.637240916328
"OP.L3"	"OP"	"L3"	154	5	1798.04718630225	-192.396763064011
"OP.L3"	"OP"	"L3"	154	6	1821.22805200238	-195.808291969338
"OP.L3"	"OP"	"L3"	154	7	1837.06117933867	-230.719089736743
"OP.L3"	"OP"	"L3"	155	1	1590.74485087221	-612.736466202255
"OP.L3"	"OP"	"L3"	155	2	1566.31536875801	-575.645175872199
"OP.L3"	"OP"	"L3"	155	3	1593.89124810545	-562.543497900372
"OP.L3"	"OP"	"L3"	155	4	1631.50376200188	-570.309727776015
"OP.L3"	"OP"	"L3"	155	5	1632.44753294435	-609.375929487404
"OP.L3"	"OP"	"L3"	156	1	1595.22493696073	-560.174003394027
"OP.L3"	"OP"	"L3"	156	2	1597.35403911267	-532.520020941112
"OP.L3"	"OP"	"L3"	156	3	1634.91915415844	-537.88452306984
"OP.L3"	"OP"	"L3"	156	4	1632.37214695211	-568.043456530263
"OP.L3"	"OP"	"L3"	157	1	1597.65864991738	-530.837400649706
"OP.L3"	"OP"	"L3"	157	2	1621.25841867794	-506.990237573045
"OP.L3"	"OP"	"L3"	157	3	1652.48081466474	-509.555939084418
"OP.L3"	"OP"	"L3"	157	4	1635.48916671324	-536.621773424205
"OP.L3"	"OP"	"L3"	158	1	1621.21065990945	-505.320236941846
"OP.L3"	"OP"	"L3"	158	2	1614.07588690648	-481.011979745511
"OP.L3"	"OP"	"L3"	158	3	1635.95294729559	-458.555006724446
"OP.L3"	"OP"	"L3"	158	4	1659.25002625152	-480.323979647372
"OP.L3"	"OP"	"L3"	158	5	1653.14775351342	-508.207564216129
"OP.L3"	"OP"	"L3"	159	1	1659.77437401548	-479.170403345726
"OP.L3"	"OP"	"L3"	159	2	1636.37995178821	-457.458327230566
"OP.L3"	"OP"	"L3"	159	3	1621.20417326851	-434.755379459408
"OP.L3"	"OP"	"L3"	159	4	1623.97085070121	-411.185562020034
"OP.L3"	"OP"	"L3"	159	5	1636.67011336354	-391.615353267379
"OP.L3"	"OP"	"L3"	159	6	1659.95854905464	-391.008649808303
"OP.L3"	"OP"	"L3"	159	7	1676.05853484441	-397.566254102403
"OP.L3"	"OP"	"L3"	159	8	1682.00065585238	-427.39418747649
"OP.L3"	"OP"	"L3"	159	9	1678.68186827245	-459.215935236648
"OP.L3"	"OP"	"L3"	160	1	1636.92073512675	-389.678441874215
"OP.L3"	"OP"	"L3"	160	2	1637.77257936666	-368.486851010171
"OP.L3"	"OP"	"L3"	160	3	1654.00911552893	-353.54113572971
"OP.L3"	"OP"	"L3"	160	4	1683.09478780621	-363.074852289089
"OP.L3"	"OP"	"L3"	160	5	1676.22724377642	-396.668174948416
"OP.L3"	"OP"	"L3"	160	6	1660.56252502179	-389.577484769634
"OP.L3"	"OP"	"L3"	161	1	1655.16049922736	-351.636075275507
"OP.L3"	"OP"	"L3"	161	2	1664.58955570349	-323.294568807536
"OP.L3"	"OP"	"L3"	161	3	1701.57968432537	-324.707139084797
"OP.L3"	"OP"	"L3"	161	4	1729.66652517667	-337.6537863727
"OP.L3"	"OP"	"L3"	161	5	1718.27037660295	-352.381869499654
"OP.L3"	"OP"	"L3"	161	6	1683.57241908978	-361.456141210238
"OP.L3"	"OP"	"L3"	162	1	1665.39217930604	-322.392567691263
"OP.L3"	"OP"	"L3"	162	2	1681.06803055363	-300.785432521666
"OP.L3"	"OP"	"L3"	162	3	1687.92996333432	-276.304266851297
"OP.L3"	"OP"	"L3"	162	4	1722.53636555538	-264.202243490394
"OP.L3"	"OP"	"L3"	162	5	1740.557821539	-281.697820828226
"OP.L3"	"OP"	"L3"	162	6	1747.49696736168	-313.711919828733
"OP.L3"	"OP"	"L3"	162	7	1730.1655186774	-336.556407295272
"OP.L3"	"OP"	"L3"	162	8	1702.8726995449	-321.904439994169
"OP.L3"	"OP"	"L3"	163	1	1748.43422069353	-313.174798812713
"OP.L3"	"OP"	"L3"	163	2	1741.38769632161	-280.696091605671
"OP.L3"	"OP"	"L3"	163	3	1723.05917689341	-263.424028828218
"OP.L3"	"OP"	"L3"	163	4	1757.76915208212	-259.16088332876
"OP.L3"	"OP"	"L3"	163	5	1777.43200063249	-250.419057950206
"OP.L3"	"OP"	"L3"	163	6	1792.28311348311	-267.103629972862
"OP.L3"	"OP"	"L3"	163	7	1791.31290623729	-314.664496222225
"OP.L3"	"OP"	"L3"	164	1	1805.96448398049	-331.986451214016
"OP.L3"	"OP"	"L3"	164	2	1792.61552041661	-314.390552716383
"OP.L3"	"OP"	"L3"	164	3	1794.18834271169	-267.459628019856
"OP.L3"	"OP"	"L3"	164	4	1823.35575044293	-264.314252397248
"OP.L3"	"OP"	"L3"	164	5	1838.67662280216	-283.953178240168
"OP.L3"	"OP"	"L3"	164	6	1838.31906798033	-312.736857228332
"OP.L3"	"OP"	"L3"	165	1	1732.11176977894	-336.595548110913
"OP.L3"	"OP"	"L3"	165	2	1749.56863096498	-315.025952815779
"OP.L3"	"OP"	"L3"	165	3	1791.33459617932	-316.308590240656
"OP.L3"	"OP"	"L3"	165	4	1804.86258153329	-333.179683334883
"OP.L3"	"OP"	"L3"	165	5	1798.46694864899	-352.481918571006
"OP.L3"	"OP"	"L3"	166	1	1800.48396363964	-352.508653709541
"OP.L3"	"OP"	"L3"	166	2	1806.95429196928	-333.504854360012
"OP.L3"	"OP"	"L3"	166	3	1838.49968366939	-315.182297536071
"OP.L3"	"OP"	"L3"	166	4	1866.22909603409	-322.649665094417
"OP.L3"	"OP"	"L3"	166	5	1880.09304105037	-339.270620446768
"OP.L3"	"OP"	"L3"	166	6	1874.25194916291	-370.164176241429
"OP.L3"	"OP"	"L3"	166	7	1833.28921844502	-352.937251742652
"OP.L3"	"OP"	"L3"	167	1	1720.61405581416	-352.217403940257
"OP.L3"	"OP"	"L3"	167	2	1731.32695512218	-338.179009586146
"OP.L3"	"OP"	"L3"	167	3	1797.99676984958	-354.093844705652
"OP.L3"	"OP"	"L3"	167	4	1800.54715776557	-379.451988029423
"OP.L3"	"OP"	"L3"	167	5	1779.86056923562	-395.698015273595
"OP.L3"	"OP"	"L3"	167	6	1749.83181043784	-368.649178536539
