ROI.name	ROI.id	point	x	y
EP	42	3	1000.740825	-395.4308968
EP	42	4	1007.300899	-390.7043982
EP	42	5	1011.551595	-390.5159966
EP	42	6	1016.739566	-386.0601365
EP	42	7	1018.942209	-391.1565583
EP	42	8	1019.223738	-401.661016
EP	42	9	1020.82135	-412.33353
EP	42	10	1029.852415	-426.5233361
EP	42	11	1029.383635	-432.8480172
EP	42	12	1022.358791	-435.7674436
EP	42	13	1017.96984	-439.2731329
EP	42	14	1012.739315	-432.4703587
EP	43	1	1018.681982	-440.1238079
EP	43	2	1022.82704	-436.549229
EP	43	3	1030.473748	-433.5624886
EP	43	4	1030.878981	-426.9339628
EP	43	5	1037.463675	-429.8196391
EP	43	6	1042.19629	-442.686746
EP	43	7	1042.679247	-452.1042827
EP	43	8	1040.178318	-456.7682098
EP	43	9	1035.398611	-475.2604465
EP	43	10	1033.938363	-480.76567
EP	43	11	1025.159754	-473.1481556
EP	43	12	1028.582085	-460.5394261
EP	43	13	1025.888316	-449.5520851
EP	44	1	1001.548858	-494.2284551
EP	44	2	1017.978876	-499.4999644
EP	44	3	1029.047133	-495.2965153
EP	44	4	1033.998043	-483.796428
EP	44	5	1033.172064	-481.2476469
EP	44	6	1024.588285	-473.6922279
EP	44	7	1010.597628	-486.7059729
EP	45	1	1001.855801	-495.3132043
EP	45	2	1018.286749	-500.6380187
EP	45	3	1020.815987	-508.810426
EP	45	4	1030.446718	-524.4196738
EP	45	5	1032.373796	-534.3900227
EP	45	6	1018.313102	-552.9932089
EP	45	7	1005.392033	-550.9029211
EP	45	8	1018.188107	-528.2135313
EP	45	9	1014.87603	-519.4819657
EP	46	1	1005.202557	-551.8440572
EP	46	2	1018.516353	-553.9172538
EP	46	3	1035.290774	-568.3514421
EP	46	4	1046.304572	-581.3651725
EP	46	5	1048.149155	-599.2062563
EP	46	6	1041.56263	-601.3282353
EP	46	7	1027.800704	-590.8894603
EP	46	8	1017.369388	-577.1854815
EP	46	9	1018.017049	-570.8007342
EP	47	1	1006.311015	-614.788195
EP	47	2	1012.670623	-612.1898997
EP	47	3	1027.4806	-592.1606785
EP	47	4	1041.465049	-602.4293142
EP	47	5	1048.821925	-599.8263809
EP	47	6	1051.786325	-607.5834029
EP	47	7	1049.281357	-620.7101398
EP	47	8	1048.449032	-631.9971695
EP	47	9	1039.435226	-643.0404377
EP	47	10	1030.541854	-645.577097
EP	47	11	1024.563304	-635.9438117
EP	47	12	1016.261305	-636.117674
EP	47	13	1013.581812	-637.877883
EP	47	14	1012.976358	-633.830594
